game_date,Home.Team,Away.Team,Period,Clock,Home.Team.Goals,Away.Team.Goals,Team,Player,type_name,start_x,start_y,game_id,success,end_x,end_y,xTa
2021-01-24,Boston Pride,Buffalo Beauts,1,17:41,0,0,Buffalo Beauts,Megan Delay,Puck Recovery,68,83,4,1,45,79,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:39,0,0,Buffalo Beauts,Megan Delay,Pass,45,79,4,1,59,63,-2.099299798794213e-05
2021-01-24,Boston Pride,Buffalo Beauts,1,17:39,0,0,Buffalo Beauts,Iveta Klimasova,Pass,59,63,4,1,63,66,0.001120433627038171
2021-01-24,Boston Pride,Buffalo Beauts,1,17:34,0,0,Buffalo Beauts,Brittany Colton,Zone Entry,125,33,4,1,80,64,-0.017678620780715037
2021-01-24,Boston Pride,Buffalo Beauts,1,17:33,0,0,Buffalo Beauts,Brittany Colton,Faceoff,80,64,4,0,86,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:32,0,0,Boston Pride,Christina Putigna,Puck Recovery,76,56,4,1,76,56,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:32,0,0,Boston Pride,Christina Putigna,Pass,76,56,4,1,52,68,-0.000620759518544337
2021-01-24,Boston Pride,Buffalo Beauts,1,17:30,0,0,Boston Pride,Jenna Rheault,Pass,51,66,4,1,42,31,-0.000518756602409671
2021-01-24,Boston Pride,Buffalo Beauts,1,17:28,0,0,Boston Pride,Paige Capistran,Pass,60,16,4,0,51,53,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:25,0,0,Buffalo Beauts,Megan Delay,Puck Recovery,86,83,4,1,86,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:25,0,0,Buffalo Beauts,Megan Delay,Pass,86,83,4,0,85,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:21,0,0,Buffalo Beauts,Megan Delay,Puck Recovery,85,83,4,1,85,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:21,0,0,Buffalo Beauts,Megan Delay,Pass,85,83,4,1,88,84,-0.00023535665675829048
2021-01-24,Boston Pride,Buffalo Beauts,1,17:19,0,0,Buffalo Beauts,Brittany Colton,Pass,93,83,4,1,97,75,0.0
2021-01-24,Boston Pride,Buffalo Beauts,1,17:17,0,0,Buffalo Beauts,Lenka Curmova,Pass,102,53,4,0,96,8,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:16,0,0,Boston Pride,Jenna Rheault,Puck Recovery,51,53,4,1,37,67,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:15,0,0,Boston Pride,Jenna Rheault,Pass,37,67,4,0,2,21,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:13,0,0,Buffalo Beauts,Lenka Curmova,Puck Recovery,96,8,4,1,96,8,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:13,0,0,Buffalo Beauts,Lenka Curmova,Pass,96,8,4,1,92,46,0.0023021075742555375
2021-01-24,Boston Pride,Buffalo Beauts,1,17:12,0,0,Buffalo Beauts,Megan Delay,Pass,105,43,4,1,116,34,0.009160017000232982
2021-01-24,Boston Pride,Buffalo Beauts,1,17:10,0,0,Buffalo Beauts,Iveta Klimasova,Dump In/Out,121,47,4,0,121,47,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:10,0,0,Buffalo Beauts,Iveta Klimasova,Zone Entry,121,47,4,0,180,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:07,0,0,Boston Pride,Paige Capistran,Puck Recovery,2,21,4,1,2,21,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:07,0,0,Boston Pride,Paige Capistran,Pass,2,21,4,0,15,81,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:04,0,0,Buffalo Beauts,Megan Delay,Takeaway,180,83,4,1,180,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:04,0,0,Buffalo Beauts,Megan Delay,Pass,180,83,4,0,4,17,
2021-01-24,Boston Pride,Buffalo Beauts,1,17:00,0,0,Boston Pride,Jenna Rheault,Puck Recovery,15,81,4,1,67,4,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:52,0,0,Boston Pride,Christina Putigna,Puck Recovery,67,4,4,1,60,3,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:51,0,0,Boston Pride,Christina Putigna,Pass,60,3,4,1,113,10,0.006064676736253057
2021-01-24,Boston Pride,Buffalo Beauts,1,16:48,0,0,Boston Pride,Jillian Dempsey,Zone Entry,125,16,4,1,169,25,0.022949669143215445
2021-01-24,Boston Pride,Buffalo Beauts,1,16:46,0,0,Boston Pride,Jillian Dempsey,Pass,169,25,4,1,165,52,0.031015523502958005
2021-01-24,Boston Pride,Buffalo Beauts,1,16:45,0,0,Boston Pride,McKenna Brand,Shot,172,54,4,0,153,0,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:42,0,0,Boston Pride,Paige Capistran,Puck Recovery,153,0,4,1,148,1,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:39,0,0,Boston Pride,Christina Putigna,Puck Recovery,148,1,4,1,183,27,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:36,0,0,Boston Pride,Christina Putigna,Shot,183,27,4,0,198,62,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:32,0,0,Boston Pride,McKenna Brand,Puck Recovery,198,62,4,1,142,63,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:28,0,0,Boston Pride,McKenna Brand,Shot,142,63,4,0,181,24,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:26,0,0,Boston Pride,Lauren Kelly,Puck Recovery,181,24,4,1,181,24,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:26,0,0,Boston Pride,Lauren Kelly,Shot,181,24,4,0,158,84,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:23,0,0,Boston Pride,Taylor Turnquist,Puck Recovery,158,84,4,1,173,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:21,0,0,Boston Pride,Taylor Turnquist,Pass,173,83,4,1,197,64,0.0038583362269472496
2021-01-24,Boston Pride,Buffalo Beauts,1,16:13,0,0,Buffalo Beauts,Lenka Curmova,Takeaway,4,17,4,1,6,48,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:10,0,0,Buffalo Beauts,Lenka Curmova,Pass,6,48,4,0,69,74,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:09,0,0,Boston Pride,Lauren Kelly,Puck Recovery,130,13,4,1,20,17,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:09,0,0,Buffalo Beauts,Kristin Lewicki,Takeaway,69,74,4,1,125,61,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:06,0,0,Buffalo Beauts,Kristin Lewicki,Zone Entry,125,61,4,1,177,48,0.058803617273508635
2021-01-24,Boston Pride,Buffalo Beauts,1,16:04,0,0,Buffalo Beauts,Kristin Lewicki,Shot,177,48,4,0,80,17,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:03,0,0,Boston Pride,Lauren Kelly,Puck Recovery,20,17,4,1,33,38,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:02,0,0,Boston Pride,Taylor Turnquist,Penalty Taken,33,38,4,1,31,20,
2021-01-24,Boston Pride,Buffalo Beauts,1,16:02,0,0,Boston Pride,Taylor Turnquist,Faceoff,31,20,4,1,2,23,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:58,0,0,Boston Pride,Kaleigh Fratkin,Puck Recovery,2,23,4,1,2,23,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:58,0,0,Boston Pride,Kaleigh Fratkin,Pass,2,23,4,1,45,83,0.0007208808062087965
2021-01-24,Boston Pride,Buffalo Beauts,1,15:54,0,0,Boston Pride,Tereza Vanisova,Puck Recovery,60,70,4,1,65,67,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:53,0,0,Boston Pride,Tereza Vanisova,Dump In/Out,65,67,4,0,31,8,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:51,0,0,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,80,17,4,1,78,22,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:50,0,0,Buffalo Beauts,Marie-Jo Pelletier,Pass,78,22,4,1,99,54,0.0006962867999583061
2021-01-24,Boston Pride,Buffalo Beauts,1,15:50,0,0,Buffalo Beauts,Jordan Juron,Pass,99,54,4,1,92,45,0.0005679972076720503
2021-01-24,Boston Pride,Buffalo Beauts,1,15:47,0,0,Buffalo Beauts,Erin Gehen,Zone Entry,126,46,4,1,129,81,-0.0019000892053255003
2021-01-24,Boston Pride,Buffalo Beauts,1,15:45,0,0,Boston Pride,Kaleigh Fratkin,Puck Recovery,31,8,4,1,31,8,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:45,0,0,Boston Pride,Kaleigh Fratkin,Pass,31,8,4,0,46,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:43,0,0,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,129,81,4,1,130,79,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:43,0,0,Buffalo Beauts,Marie-Jo Pelletier,Shot,130,79,4,0,129,1,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:39,0,0,Boston Pride,Mallory Souliotis,Puck Recovery,46,83,4,1,46,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:39,0,0,Boston Pride,Mallory Souliotis,Pass,46,83,4,0,73,77,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:38,0,0,Buffalo Beauts,Jordan Juron,Takeaway,129,1,4,1,129,1,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:38,0,0,Buffalo Beauts,Jordan Juron,Pass,129,1,4,0,46,84,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:36,0,0,Boston Pride,Tereza Vanisova,Puck Recovery,73,77,4,1,125,64,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:34,0,0,Boston Pride,Tereza Vanisova,Zone Entry,125,64,4,1,169,68,0.0019298237567603408
2021-01-24,Boston Pride,Buffalo Beauts,1,15:32,0,0,Boston Pride,Tereza Vanisova,Pass,169,68,4,1,165,57,0.026006803556085117
2021-01-24,Boston Pride,Buffalo Beauts,1,15:32,0,0,Boston Pride,Taylor Wenczkowski,Shot,165,57,4,0,195,54,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:30,0,0,Boston Pride,Tereza Vanisova,Puck Recovery,195,54,4,1,178,62,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:26,0,0,Boston Pride,Tereza Vanisova,Pass,178,62,4,0,119,1,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:22,0,0,Buffalo Beauts,Neve Van Pelt,Puck Recovery,46,84,4,1,62,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:21,0,0,Buffalo Beauts,Neve Van Pelt,Pass,62,83,4,0,62,66,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:20,0,0,Boston Pride,Tereza Vanisova,Puck Recovery,119,1,4,1,119,1,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:20,0,0,Boston Pride,Tereza Vanisova,Dump In/Out,119,1,4,0,114,13,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:19,0,0,Boston Pride,Samantha Davis,Puck Recovery,114,13,4,1,125,22,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:16,0,0,Boston Pride,Samantha Davis,Zone Entry,125,22,4,1,4,53,-0.01638867060358138
2021-01-24,Boston Pride,Buffalo Beauts,1,15:15,0,0,Buffalo Beauts,Marie-Jo Pelletier,Takeaway,62,66,4,1,108,80,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:12,0,0,Buffalo Beauts,Marie-Jo Pelletier,Dump In/Out,108,80,4,0,108,80,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:12,0,0,Buffalo Beauts,Marie-Jo Pelletier,Zone Entry,108,80,4,0,116,76,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:08,0,0,Boston Pride,Paige Capistran,Puck Recovery,4,53,4,1,7,20,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:06,0,0,Boston Pride,Paige Capistran,Pass,7,20,4,1,35,4,0.0003833706719168638
2021-01-24,Boston Pride,Buffalo Beauts,1,15:04,0,0,Boston Pride,Samantha Davis,Pass,52,4,4,0,62,8,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:03,0,0,Boston Pride,Samantha Davis,Puck Recovery,62,8,4,1,62,8,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:03,0,0,Boston Pride,Samantha Davis,Pass,62,8,4,0,23,66,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:03,0,0,Buffalo Beauts,Cassidy MacPherson,Takeaway,116,76,4,1,108,77,
2021-01-24,Boston Pride,Buffalo Beauts,1,15:01,0,0,Buffalo Beauts,Cassidy MacPherson,Pass,108,77,4,1,78,46,0.0017609742570495802
2021-01-24,Boston Pride,Buffalo Beauts,1,14:59,0,0,Buffalo Beauts,Whitney Dove,Pass,79,45,4,1,118,34,0.011910665873023769
2021-01-24,Boston Pride,Buffalo Beauts,1,14:59,0,0,Buffalo Beauts,Brooke Stacey,Dump In/Out,118,34,4,0,118,34,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:59,0,0,Buffalo Beauts,Brooke Stacey,Zone Entry,118,34,4,0,169,21,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:56,0,0,Buffalo Beauts,Brooke Stacey,Faceoff,169,21,4,1,142,6,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:54,0,0,Buffalo Beauts,Whitney Dove,Puck Recovery,142,6,4,1,142,6,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:54,0,0,Buffalo Beauts,Whitney Dove,Pass,142,6,4,1,162,3,0.002100935374007575
2021-01-24,Boston Pride,Buffalo Beauts,1,14:52,0,0,Buffalo Beauts,Brooke Stacey,Pass,162,3,4,0,17,52,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:51,0,0,Boston Pride,Jenna Rheault,Puck Recovery,23,66,4,1,52,27,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:48,0,0,Boston Pride,Jenna Rheault,Pass,52,27,4,1,79,11,0.0007074369196213163
2021-01-24,Boston Pride,Buffalo Beauts,1,14:44,0,0,Boston Pride,Meaghan Rickard,Zone Entry,125,37,4,1,174,61,0.019962049020790698
2021-01-24,Boston Pride,Buffalo Beauts,1,14:42,0,0,Boston Pride,Meaghan Rickard,Shot,174,61,4,0,169,64,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:40,0,0,Boston Pride,Meaghan Rickard,Faceoff,169,64,4,1,133,46,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:39,0,0,Boston Pride,Kaleigh Fratkin,Puck Recovery,133,46,4,1,137,43,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:38,0,0,Boston Pride,Kaleigh Fratkin,Shot,137,43,4,0,170,36,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:37,0,0,Boston Pride,McKenna Brand,Puck Recovery,170,36,4,1,170,36,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:37,0,0,Boston Pride,McKenna Brand,Shot,170,36,4,0,1,42,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:36,0,0,Buffalo Beauts,Neve Van Pelt,Puck Recovery,17,52,4,1,29,77,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:35,0,0,Buffalo Beauts,Neve Van Pelt,Pass,29,77,4,1,64,66,0.0011102639287395
2021-01-24,Boston Pride,Buffalo Beauts,1,14:31,0,0,Buffalo Beauts,Brittany Colton,Dump In/Out,123,80,4,0,123,80,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:31,0,0,Buffalo Beauts,Brittany Colton,Zone Entry,123,80,4,0,127,6,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:27,0,0,Boston Pride,Taylor Turnquist,Puck Recovery,1,42,4,1,1,47,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:27,0,0,Boston Pride,Taylor Turnquist,Pass,1,47,4,1,33,82,0.0007886997218633182
2021-01-24,Boston Pride,Buffalo Beauts,1,14:23,0,0,Boston Pride,Jillian Dempsey,Pass,33,82,4,0,8,60,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:22,0,0,Buffalo Beauts,Lenka Curmova,Puck Recovery,127,6,4,1,127,7,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:22,0,0,Buffalo Beauts,Lenka Curmova,Shot,127,7,4,0,23,76,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:19,0,0,Boston Pride,Taylor Turnquist,Puck Recovery,8,60,4,1,36,79,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:17,0,0,Boston Pride,Taylor Turnquist,Pass,36,79,4,1,49,61,0.0008407982127358838
2021-01-24,Boston Pride,Buffalo Beauts,1,14:16,0,0,Boston Pride,Jillian Dempsey,Pass,68,57,4,0,91,23,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:14,0,0,Boston Pride,Christina Putigna,Puck Recovery,91,23,4,1,100,3,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:12,0,0,Boston Pride,Christina Putigna,Dump In/Out,100,3,4,0,100,3,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:12,0,0,Boston Pride,Christina Putigna,Zone Entry,100,3,4,0,177,30,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:09,0,0,Boston Pride,Jillian Dempsey,Puck Recovery,177,30,4,1,179,31,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:09,0,0,Boston Pride,Jillian Dempsey,Shot,179,31,4,0,31,65,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:08,0,0,Boston Pride,Jillian Dempsey,Faceoff,31,65,4,0,97,81,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:07,0,0,Buffalo Beauts,Alyson Matteau,Puck Recovery,23,76,4,1,23,76,
2021-01-24,Boston Pride,Buffalo Beauts,1,14:07,0,0,Buffalo Beauts,Alyson Matteau,Pass,23,76,4,1,3,45,-0.0001495543301347536
2021-01-24,Boston Pride,Buffalo Beauts,1,14:05,0,0,Buffalo Beauts,Marie-Jo Pelletier,Pass,4,28,4,1,43,5,0.0005805068417698296
2021-01-24,Boston Pride,Buffalo Beauts,1,14:03,0,0,Buffalo Beauts,Hunter Accursi,Pass,48,5,4,1,77,21,0.001423711614239292
2021-01-24,Boston Pride,Buffalo Beauts,1,14:02,0,0,Buffalo Beauts,Kayla Meneghin,Pass,77,21,4,0,6,36,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:59,0,0,Boston Pride,Mary Parker,Puck Recovery,97,81,4,1,94,75,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:59,0,0,Boston Pride,Mary Parker,Pass,94,75,4,1,88,76,0.0
2021-01-24,Boston Pride,Buffalo Beauts,1,13:57,0,0,Boston Pride,Jenna Rheault,Pass,79,51,4,1,50,39,-0.0014647303069395398
2021-01-24,Boston Pride,Buffalo Beauts,1,13:55,0,0,Boston Pride,Lauren Kelly,Pass,53,41,4,0,193,22,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:50,0,0,Buffalo Beauts,Alyson Matteau,Puck Recovery,6,36,4,1,7,25,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:49,0,0,Buffalo Beauts,Alyson Matteau,Pass,7,25,4,1,29,3,0.0004170987841760072
2021-01-24,Boston Pride,Buffalo Beauts,1,13:45,0,0,Buffalo Beauts,Autumn MacDougall,Pass,13,12,4,1,3,44,-0.0008447370541760815
2021-01-24,Boston Pride,Buffalo Beauts,1,13:43,0,0,Buffalo Beauts,Marie-Jo Pelletier,Pass,7,48,4,1,9,16,0.00011237032760293619
2021-01-24,Boston Pride,Buffalo Beauts,1,13:41,0,0,Buffalo Beauts,Alyson Matteau,Pass,7,19,4,1,30,80,0.000676329394260382
2021-01-24,Boston Pride,Buffalo Beauts,1,13:37,0,0,Buffalo Beauts,Hunter Accursi,Pass,9,66,4,0,56,81,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:37,0,0,Boston Pride,Lexie Laing,Takeaway,193,22,4,1,194,13,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:34,0,0,Boston Pride,Lexie Laing,Pass,194,13,4,1,127,0,-0.00309544539419695
2021-01-24,Boston Pride,Buffalo Beauts,1,13:32,0,0,Boston Pride,Jenna Rheault,Pass,131,1,4,0,100,4,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:29,0,0,Buffalo Beauts,Hunter Accursi,Puck Recovery,56,81,4,1,73,80,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:28,0,0,Buffalo Beauts,Hunter Accursi,Pass,73,80,4,0,77,84,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:28,0,0,Boston Pride,Jenna Rheault,Takeaway,100,4,4,1,101,2,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:26,0,0,Boston Pride,Jenna Rheault,Pass,101,2,4,0,8,73,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:24,0,0,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,77,84,4,1,77,84,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:24,0,0,Buffalo Beauts,Marie-Jo Pelletier,Pass,77,84,4,1,45,50,-0.0005100655053708759
2021-01-24,Boston Pride,Buffalo Beauts,1,13:21,0,0,Buffalo Beauts,Alyson Matteau,Pass,48,43,4,1,53,70,-8.481057181111652e-05
2021-01-24,Boston Pride,Buffalo Beauts,1,13:16,0,0,Buffalo Beauts,Marie-Jo Pelletier,Dump In/Out,105,81,4,0,105,81,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:16,0,0,Buffalo Beauts,Marie-Jo Pelletier,Zone Entry,105,81,4,0,122,62,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:13,0,0,Boston Pride,Mallory Souliotis,Puck Recovery,8,73,4,1,5,66,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:12,0,0,Boston Pride,Mallory Souliotis,Pass,5,66,4,1,65,1,0.0017923801605718337
2021-01-24,Boston Pride,Buffalo Beauts,1,13:09,0,0,Boston Pride,Samantha Davis,Pass,70,3,4,0,4,34,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:07,0,0,Buffalo Beauts,Erin Gehen,Puck Recovery,122,62,4,1,125,55,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:07,0,0,Buffalo Beauts,Erin Gehen,Zone Entry,125,55,4,1,157,40,0.008016271663849134
2021-01-24,Boston Pride,Buffalo Beauts,1,13:06,0,0,Buffalo Beauts,Erin Gehen,Shot,157,40,4,0,192,20,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:04,0,0,Buffalo Beauts,Erin Gehen,Puck Recovery,192,20,4,1,150,4,
2021-01-24,Boston Pride,Buffalo Beauts,1,13:01,0,0,Buffalo Beauts,Erin Gehen,Pass,150,4,4,1,127,56,0.0022536300673646013
2021-01-24,Boston Pride,Buffalo Beauts,1,13:00,0,0,Buffalo Beauts,Dominique Kremer,Pass,129,61,4,1,199,52,0.022863131563699405
2021-01-24,Boston Pride,Buffalo Beauts,1,12:54,0,0,Boston Pride,Tereza Vanisova,Puck Recovery,4,34,4,1,66,29,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:49,0,0,Boston Pride,Tereza Vanisova,Pass,66,29,4,1,111,3,0.0002205047404360179
2021-01-24,Boston Pride,Buffalo Beauts,1,12:45,0,0,Buffalo Beauts,Whitney Dove,Puck Recovery,32,60,4,1,16,72,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:38,0,0,Buffalo Beauts,Whitney Dove,Pass,16,72,4,0,76,82,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:36,0,0,Boston Pride,Mallory Souliotis,Puck Recovery,113,18,4,1,115,15,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:35,0,0,Boston Pride,Mallory Souliotis,Dump In/Out,115,15,4,0,61,14,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:34,0,0,Buffalo Beauts,Jordan Juron,Puck Recovery,76,82,4,1,78,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:33,0,0,Buffalo Beauts,Jordan Juron,Dump In/Out,78,83,4,0,60,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:30,0,0,Boston Pride,Kaleigh Fratkin,Puck Recovery,61,14,4,1,71,8,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:29,0,0,Boston Pride,Kaleigh Fratkin,Pass,71,8,4,1,104,5,0.00011943556265523424
2021-01-24,Boston Pride,Buffalo Beauts,1,12:25,0,0,Buffalo Beauts,Dominique Kremer,Puck Recovery,60,83,4,1,60,83,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:25,0,0,Buffalo Beauts,Dominique Kremer,Pass,60,83,4,0,8,25,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:23,0,0,Boston Pride,Mallory Souliotis,Puck Recovery,93,6,4,1,124,6,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:21,0,0,Boston Pride,Mallory Souliotis,Zone Entry,124,6,4,1,143,16,0.010438285725600835
2021-01-24,Boston Pride,Buffalo Beauts,1,12:20,0,0,Boston Pride,Mallory Souliotis,Shot,143,16,4,0,191,54,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:18,0,0,Boston Pride,Taylor Wenczkowski,Puck Recovery,191,54,4,1,191,54,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:18,0,0,Boston Pride,Taylor Wenczkowski,Shot,191,54,4,0,169,25,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:15,0,0,Buffalo Beauts,Cassidy MacPherson,Puck Recovery,8,25,4,1,169,20,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:15,0,0,Buffalo Beauts,Cassidy MacPherson,Faceoff,169,20,4,0,20,29,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:14,0,0,Boston Pride,Meghara McManus,Puck Recovery,169,25,4,1,177,27,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:13,0,0,Boston Pride,Meghara McManus,Shot,177,27,4,0,21,26,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:12,0,0,Buffalo Beauts,Brooke Stacey,Puck Recovery,20,29,4,1,32,15,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:10,0,0,Buffalo Beauts,Brooke Stacey,Pass,32,15,4,1,67,34,0.0004154838569989071
2021-01-24,Boston Pride,Buffalo Beauts,1,12:07,0,0,Buffalo Beauts,Autumn MacDougall,Dump In/Out,121,6,4,0,121,6,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:07,0,0,Buffalo Beauts,Autumn MacDougall,Zone Entry,121,6,4,0,159,82,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:03,0,0,Boston Pride,Carlee Turner,Puck Recovery,21,26,4,1,32,3,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:01,0,0,Boston Pride,Carlee Turner,Pass,32,3,4,0,18,81,
2021-01-24,Boston Pride,Buffalo Beauts,1,12:01,0,0,Buffalo Beauts,Brooke Stacey,Takeaway,159,82,4,1,161,76,
2021-01-24,Boston Pride,Buffalo Beauts,1,11:58,0,0,Buffalo Beauts,Brooke Stacey,Pass,161,76,4,0,33,1,
2021-01-24,Boston Pride,Buffalo Beauts,1,11:54,0,0,Boston Pride,Meaghan Rickard,Puck Recovery,18,81,4,1,24,82,
2021-01-24,Boston Pride,Buffalo Beauts,1,11:54,0,0,Boston Pride,Meaghan Rickard,Pass,24,82,4,1,121,82,0.00638551844327527
2021-01-24,Boston Pride,Buffalo Beauts,1,11:51,0,0,Boston Pride,Carlee Turner,Zone Entry,124,82,4,1,130,79,0.004914617846141029
