game_date,Home.Team,Away.Team,Period,Clock,Home.Team.Goals,Away.Team.Goals,Team,Player,type_name,start_x,start_y,game_id,success,end_x,end_y,xTa
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:22,1,0,Olympic (Women) - Canada,Laura Stacey,Pass,177,18,1,0,60,29,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:17,1,0,Olympic (Women) - Canada,Renata Fast,Puck Recovery,60,29,1,1,40,38,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:16,1,0,Olympic (Women) - Canada,Renata Fast,Pass,40,38,1,1,105,7,-0.0005256375374754212
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:14,1,0,Olympic (Women) - Canada,Sarah Nurse,Pass,97,7,1,1,120,9,0.004420537079235644
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:13,1,0,Olympic (Women) - Canada,Laura Stacey,Dump In/Out,124,7,1,0,124,7,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:13,1,0,Olympic (Women) - Canada,Laura Stacey,Zone Entry,124,7,1,0,194,15,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:10,1,0,Olympic (Women) - Canada,Laura Stacey,Puck Recovery,194,15,1,1,194,15,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:10,1,0,Olympic (Women) - Canada,Laura Stacey,Pass,194,15,1,1,199,39,0.05197851282174938
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:04,1,0,Olympic (Women) - Canada,Emily Clark,Shot,191,58,1,0,154,10,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:02,1,0,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,154,10,1,1,151,4,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:01,1,0,Olympic (Women) - Canada,Laura Fortino,Pass,151,4,1,1,186,11,0.005512523917971264
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,16:00,1,0,Olympic (Women) - Canada,Emily Clark,Pass,186,11,1,1,199,26,0.0030444321757941914
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:55,1,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Puck Recovery,14,78,1,1,10,76,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:55,1,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Lovova,Penalty Taken,10,76,1,1,31,64,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:55,1,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Lovova,Faceoff,31,64,1,1,5,67,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:53,1,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Puck Recovery,5,67,1,1,4,64,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:53,1,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Pass,4,64,1,1,55,1,0.0010360968819116455
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:51,1,0,Olympic (Women) - Olympic Athletes from Russia,Valeria Pavlova,Dump In/Out,55,1,1,0,64,24,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:48,1,0,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,135,66,1,1,138,65,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:48,1,0,Olympic (Women) - Canada,Rebecca Johnston,Shot,138,65,1,0,179,47,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:48,1,0,Olympic (Women) - Canada,Haley Irwin,Shot,179,47,1,1,100,42,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:47,2,0,Olympic (Women) - Canada,Haley Irwin,Faceoff,100,42,1,0,3,35,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:45,2,0,Olympic (Women) - Olympic Athletes from Russia,Nina Pirogova,Puck Recovery,64,24,1,1,64,24,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:45,2,0,Olympic (Women) - Olympic Athletes from Russia,Nina Pirogova,Pass,64,24,1,1,65,65,-0.00045854053144008975
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:44,2,0,Olympic (Women) - Olympic Athletes from Russia,Angelina Goncharenko,Pass,65,65,1,1,86,70,0.0016399875548021095
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:43,2,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Dump In/Out,95,82,1,0,95,82,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:43,2,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Zone Entry,95,82,1,0,182,3,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:39,2,0,Olympic (Women) - Canada,Ann-Renee Desbiens,Puck Recovery,3,35,1,1,3,35,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:39,2,0,Olympic (Women) - Canada,Ann-Renee Desbiens,Pass,3,35,1,1,4,67,-0.0001297883079871471
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:37,2,0,Olympic (Women) - Canada,Brigette Lacquette,Pass,9,72,1,0,18,72,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:36,2,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Puck Recovery,182,3,1,1,182,3,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:36,2,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Pass,182,3,1,0,8,60,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:36,2,0,Olympic (Women) - Canada,Blayre Turnbull,Takeaway,18,72,1,1,62,71,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:30,2,0,Olympic (Women) - Canada,Blayre Turnbull,Pass,62,71,1,1,98,79,0.0005550229659156453
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:27,2,0,Olympic (Women) - Canada,Natalie Spooner,Zone Entry,124,70,1,1,190,66,0.006974022396253065
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:25,2,0,Olympic (Women) - Canada,Natalie Spooner,Pass,190,66,1,0,120,65,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:23,2,0,Olympic (Women) - Canada,Natalie Spooner,Faceoff,120,65,1,1,109,36,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:21,2,0,Olympic (Women) - Canada,Lauriane Rougeau,Puck Recovery,109,36,1,1,109,36,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:21,2,0,Olympic (Women) - Canada,Lauriane Rougeau,Dump In/Out,109,36,1,0,109,36,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:21,2,0,Olympic (Women) - Canada,Lauriane Rougeau,Zone Entry,109,36,1,0,131,9,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:18,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Puck Recovery,8,60,1,1,7,67,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:17,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Pass,7,67,1,0,14,78,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:16,2,0,Olympic (Women) - Canada,Lauriane Rougeau,Puck Recovery,131,9,1,1,130,3,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:15,2,0,Olympic (Women) - Canada,Lauriane Rougeau,Pass,130,3,1,1,196,21,0.006325677715577002
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:08,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Puck Recovery,14,78,1,1,19,80,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:07,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Pass,19,80,1,0,31,80,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:05,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Puck Recovery,31,80,1,1,31,80,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:05,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Pass,31,80,1,1,56,81,0.00022748195060773822
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,15:02,2,0,Olympic (Women) - Olympic Athletes from Russia,Fanuza Kadirova,Pass,73,73,1,1,109,2,-0.0009954481757352206
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:59,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Smolina,Zone Entry,126,1,1,1,134,1,0.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:59,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Smolina,Pass,134,1,1,0,48,61,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:58,2,0,Olympic (Women) - Canada,Laura Stacey,Puck Recovery,65,62,1,1,5,41,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:56,2,0,Olympic (Women) - Canada,Laura Stacey,Pass,5,41,1,1,62,12,0.001381854811721831
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:51,2,0,Olympic (Women) - Canada,Lauriane Rougeau,Pass,52,18,1,1,55,70,0.0004148342172563247
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:49,2,0,Olympic (Women) - Canada,Meaghan Mikkelson,Pass,60,73,1,1,48,48,0.00011326484246913923
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:46,2,0,Olympic (Women) - Canada,Lauriane Rougeau,Pass,68,35,1,1,122,31,0.006337827374773212
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:45,2,0,Olympic (Women) - Canada,Jillian Saulnier,Zone Entry,125,30,1,1,51,6,-0.008720216832065739
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:44,2,0,Olympic (Women) - Olympic Athletes from Russia,Liana Ganeyeva,Takeaway,48,61,1,1,14,77,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:41,2,0,Olympic (Women) - Olympic Athletes from Russia,Liana Ganeyeva,Pass,14,77,1,0,16,73,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:37,2,0,Olympic (Women) - Canada,Brianne Jenner,Puck Recovery,51,6,1,1,51,52,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:34,2,0,Olympic (Women) - Canada,Brianne Jenner,Pass,51,52,1,1,91,21,0.0012430337657994934
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:31,2,0,Olympic (Women) - Canada,Jillian Saulnier,Zone Entry,125,34,1,1,139,32,-0.004026340301447576
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:31,2,0,Olympic (Women) - Canada,Jillian Saulnier,Pass,139,32,1,1,153,14,0.0015352138882545356
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:30,2,0,Olympic (Women) - Canada,Rebecca Johnston,Pass,153,14,1,1,144,11,-0.00036190019764791807
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:24,2,0,Olympic (Women) - Canada,Laura Fortino,Pass,176,3,1,0,117,31,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:24,2,0,Olympic (Women) - Olympic Athletes from Russia,Lyudmila Belyakova,Takeaway,16,73,1,1,27,73,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:22,2,0,Olympic (Women) - Olympic Athletes from Russia,Lyudmila Belyakova,Pass,27,73,1,0,6,12,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:20,2,0,Olympic (Women) - Canada,Jillian Saulnier,Puck Recovery,117,31,1,1,100,67,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:18,2,0,Olympic (Women) - Canada,Jillian Saulnier,Dump In/Out,100,67,1,0,100,67,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:18,2,0,Olympic (Women) - Canada,Jillian Saulnier,Zone Entry,100,67,1,0,168,82,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:14,2,0,Olympic (Women) - Olympic Athletes from Russia,Liana Ganeyeva,Puck Recovery,6,12,1,1,6,12,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:12,2,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Puck Recovery,6,12,1,1,18,3,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:10,2,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Pass,18,3,1,0,35,25,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:10,2,0,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,168,82,1,1,144,81,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:08,2,0,Olympic (Women) - Canada,Rebecca Johnston,Pass,144,81,1,1,156,48,-0.00671059584520611
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:06,2,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Takeaway,35,25,1,1,54,60,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,14:00,2,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Pass,54,60,1,1,85,54,0.001299675164749937
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:59,2,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Zone Entry,124,56,1,1,138,56,-0.01181408338713203
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:58,2,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Shot,138,56,1,0,193,34,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:55,2,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Puck Recovery,193,34,1,1,193,34,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:55,2,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Shot,193,34,1,0,17,45,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:53,2,0,Olympic (Women) - Canada,Meghan Agosta,Puck Recovery,30,62,1,1,126,77,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:49,2,0,Olympic (Women) - Canada,Meghan Agosta,Zone Entry,126,77,1,1,185,77,-0.0012553718945957464
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:44,2,0,Olympic (Women) - Canada,Melodie Daoust,Puck Recovery,185,77,1,1,194,37,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:41,2,0,Olympic (Women) - Canada,Melodie Daoust,Pass,194,37,1,0,144,84,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:40,2,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Puck Recovery,17,45,1,1,4,48,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:39,2,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Pass,4,48,1,0,39,28,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:37,2,0,Olympic (Women) - Canada,Brigette Lacquette,Takeaway,144,84,1,1,175,83,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:36,2,0,Olympic (Women) - Canada,Brigette Lacquette,Pass,175,83,1,1,167,53,0.030518428318434255
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:35,2,0,Olympic (Women) - Canada,Melodie Daoust,Shot,167,53,1,0,185,5,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:32,2,0,Olympic (Women) - Canada,Meghan Agosta,Puck Recovery,185,5,1,1,185,5,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:32,2,0,Olympic (Women) - Canada,Meghan Agosta,Pass,185,5,1,1,195,23,0.007372657574310645
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:30,2,0,Olympic (Women) - Canada,Marie-Philip Poulin,Pass,194,23,1,1,172,30,0.03839918925560208
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:30,2,0,Olympic (Women) - Canada,Melodie Daoust,Shot,172,30,1,0,169,65,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:28,2,0,Olympic (Women) - Canada,Melodie Daoust,Faceoff,169,65,1,1,159,73,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:26,2,0,Olympic (Women) - Canada,Meghan Agosta,Puck Recovery,159,73,1,1,159,69,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:26,2,0,Olympic (Women) - Canada,Meghan Agosta,Shot,159,69,1,0,129,26,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:25,2,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Puck Recovery,39,28,1,1,39,28,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:25,2,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Pass,39,28,1,0,45,12,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:23,2,0,Olympic (Women) - Canada,Jocelyne Larocque,Puck Recovery,129,26,1,1,129,26,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:23,2,0,Olympic (Women) - Canada,Jocelyne Larocque,Pass,129,26,1,0,130,79,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:20,2,0,Olympic (Women) - Canada,Marie-Philip Poulin,Puck Recovery,130,79,1,1,130,79,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:20,2,0,Olympic (Women) - Canada,Marie-Philip Poulin,Pass,130,79,1,0,89,63,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:19,2,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Takeaway,45,12,1,1,13,62,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:16,2,0,Olympic (Women) - Canada,Marie-Philip Poulin,Takeaway,89,63,1,1,97,71,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:13,2,0,Olympic (Women) - Canada,Marie-Philip Poulin,Pass,97,71,1,1,132,84,0.007004323883722022
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:12,2,0,Olympic (Women) - Canada,Marie-Philip Poulin,Zone Entry,125,77,1,1,194,34,0.001576047893838613
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:08,2,0,Olympic (Women) - Canada,Meghan Agosta,Pass,194,34,1,0,7,66,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:07,2,0,Olympic (Women) - Olympic Athletes from Russia,Angelina Goncharenko,Puck Recovery,13,62,1,1,17,80,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:04,2,0,Olympic (Women) - Olympic Athletes from Russia,Angelina Goncharenko,Pass,17,80,1,1,1,41,-0.00024306008911021055
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,13:00,2,0,Olympic (Women) - Olympic Athletes from Russia,Nina Pirogova,Pass,5,48,1,1,55,76,0.001056443493320668
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:57,2,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Pass,95,63,1,1,124,75,0.005137378180857754
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:57,2,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Zone Entry,124,75,1,1,145,70,-0.0007142657819631526
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:55,2,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Pass,145,70,1,1,165,26,0.023730345528396212
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:52,2,0,Olympic (Women) - Canada,Jennifer Wakefield,Puck Recovery,7,66,1,1,125,15,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:44,2,0,Olympic (Women) - Canada,Jennifer Wakefield,Zone Entry,125,15,1,1,63,72,-0.005983771930505736
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:41,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Lovova,Puck Recovery,21,61,1,1,21,61,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:41,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Lovova,Pass,21,61,1,1,22,78,-0.0003661427353911597
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:39,2,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Pass,31,76,1,0,3,35,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:35,2,0,Olympic (Women) - Canada,Blayre Turnbull,Puck Recovery,63,72,1,1,57,77,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:35,2,0,Olympic (Women) - Canada,Blayre Turnbull,Pass,57,77,1,1,42,14,-0.00022933378953419428
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:32,2,0,Olympic (Women) - Canada,Lauriane Rougeau,Pass,62,11,1,1,93,13,0.0010639425984208355
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:31,2,0,Olympic (Women) - Canada,Jennifer Wakefield,Zone Entry,125,12,1,1,139,27,-0.001386343656323544
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:29,2,0,Olympic (Women) - Canada,Jennifer Wakefield,Pass,139,27,1,0,65,7,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:27,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Puck Recovery,3,35,1,1,3,43,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:26,2,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Pass,3,43,1,1,59,81,0.0007275793245116096
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:20,2,0,Olympic (Women) - Olympic Athletes from Russia,Fanuza Kadirova,Zone Entry,124,79,1,1,88,1,-0.004512066513018495
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:18,2,0,Olympic (Women) - Canada,Meaghan Mikkelson,Puck Recovery,65,7,1,1,71,41,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:16,2,0,Olympic (Women) - Canada,Meaghan Mikkelson,Pass,71,41,1,1,123,40,0.013406223899814348
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:15,2,0,Olympic (Women) - Canada,Natalie Spooner,Dump In/Out,123,40,1,0,123,40,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:15,2,0,Olympic (Women) - Canada,Natalie Spooner,Zone Entry,123,40,1,0,192,63,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:12,2,0,Olympic (Women) - Canada,Natalie Spooner,Puck Recovery,192,63,1,1,152,61,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:09,2,0,Olympic (Women) - Canada,Natalie Spooner,Pass,152,61,1,1,194,41,0.022644814428024657
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:06,2,0,Olympic (Women) - Canada,Emily Clark,Pass,194,32,1,1,178,23,0.023496069520005318
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:05,2,0,Olympic (Women) - Canada,Sarah Nurse,Shot,178,23,1,0,73,84,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,12:00,2,0,Olympic (Women) - Canada,Meaghan Mikkelson,Puck Recovery,73,84,1,1,47,70,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,11:57,2,0,Olympic (Women) - Canada,Meaghan Mikkelson,Pass,47,70,1,1,37,39,-0.00040859686876308166
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,11:55,2,0,Olympic (Women) - Canada,Laura Fortino,Pass,50,7,1,1,37,30,-0.0005312375998100249
