x,y,xt
55,74,0.0020395225837112874
55,75,0.002016886294890435
55,76,0.0019942500060695823
55,77,0.00197161371724873
55,78,0.0019489774284278771
55,79,0.0019263411396070245
55,80,0.001903704850786172
55,81,0.001892386706375746
55,82,0.001892386706375746
55,83,0.001892386706375746
55,84,0.001892386706375746
56,0,0.0015599683365762104
56,1,0.0015599683365762104
56,2,0.0015599683365762104
56,3,0.0015599683365762104
56,4,0.0016075408623494173
56,5,0.0017026859138958312
56,6,0.001797830965442245
56,7,0.0018929760169886587
56,8,0.0019881210685350737
56,9,0.002083266120081487
56,10,0.0021784111716279014
56,11,0.002208065329536193
56,12,0.002172228593806362
56,13,0.002136391858076532
56,14,0.0021005551223467014
56,15,0.002064718386616871
56,16,0.00202888165088704
56,17,0.00199304491515721
56,18,0.001956355346110273
56,19,0.001918812943746231
56,20,0.0018812705413821882
56,21,0.0018437281390181457
56,22,0.0018061857366541035
56,23,0.001768643334290061
56,24,0.0017311009319260187
56,25,0.0017230841500913074
56,26,0.001744592988785928
56,27,0.001766101827480548
56,28,0.0017876106661751682
56,29,0.0018091195048697886
56,30,0.0018306283435644089
56,31,0.0018521371822590293
56,32,0.0018548853186923782
56,33,0.0018388727528644562
56,34,0.0018228601870365335
56,35,0.0018068476212086116
56,36,0.0017908350553806894
56,37,0.001774822489552767
56,38,0.001758809923724845
56,39,0.0018154294544175155
56,40,0.001944681081630777
56,41,0.002073932708844039
56,42,0.002203184336057301
56,43,0.002332435963270563
56,44,0.0024616875904838243
56,45,0.002590939217697087
56,46,0.002632336392562104
56,47,0.0025858791150788762
56,48,0.0025394218375956483
56,49,0.0024929645601124207
56,50,0.0024465072826291927
56,51,0.002400050005145965
56,52,0.002353592727662737
56,53,0.002318612581771988
56,54,0.002295109567473717
56,55,0.0022716065531754462
56,56,0.0022481035388771746
56,57,0.002224600524578904
56,58,0.0022010975102806332
56,59,0.0021775944959823625
56,60,0.0021118183147985693
56,61,0.002003768966729253
56,62,0.0018957196186599372
56,63,0.0017876702705906212
56,64,0.0016796209225213058
56,65,0.00157157157445199
56,66,0.0014635222263826748
56,67,0.0014561150068145804
56,68,0.00154934991574771
56,69,0.0016425848246808393
56,70,0.0017358197336139693
56,71,0.0018290546425470987
56,72,0.0019222895514802297
56,73,0.0020155244604133592
56,74,0.0020528614266637005
56,75,0.0020343004502312535
56,76,0.002015739473798807
56,77,0.001997178497366359
56,78,0.001978617520933912
56,79,0.001960056544501465
56,80,0.0019414955680690184
56,81,0.0019322150798527947
56,82,0.0019322150798527947
56,83,0.0019322150798527947
56,84,0.0019322150798527947
57,0,0.0016469806632571436
57,1,0.0016469806632571436
57,2,0.0016469806632571436
57,3,0.0016469806632571436
57,4,0.0016920700517135529
57,5,0.0017822488286263717
57,6,0.0018724276055391903
57,7,0.001962606382452009
57,8,0.002052785159364828
57,9,0.0021429639362776465
57,10,0.0022331427131904655
57,11,0.002261705372869356
57,12,0.00222865191531432
57,13,0.002195598457759283
57,14,0.0021625450002042464
57,15,0.0021294915426492097
57,16,0.002096438085094173
57,17,0.0020633846275391367
57,18,0.002028265694548598
57,19,0.0019910812861225575
57,20,0.0019538968776965167
57,21,0.001916712469270476
57,22,0.0018795280608444357
57,23,0.0018423436524183953
57,24,0.0018051592439923545
57,25,0.0017895492392018177
57,26,0.0017955136380467841
57,27,0.0018014780368917505
57,28,0.001807442435736717
57,29,0.0018134068345816842
57,30,0.0018193712334266504
57,31,0.001825335632271617
57,32,0.0018202856900252694
57,33,0.0018042214066876082
57,34,0.001788157123349947
57,35,0.0017720928400122861
57,36,0.0017560285566746248
57,37,0.0017399642733369638
57,38,0.001723899989999303
57,39,0.0017803531864865878
57,40,0.0019093238627988166
57,41,0.002038294539111046
57,42,0.002167265215423276
57,43,0.002296235891735505
57,44,0.002425206568047734
57,45,0.002554177244359964
57,46,0.002601658395697806
57,47,0.002567650022061262
57,48,0.0025336416484247177
57,49,0.002499633274788174
57,50,0.002465624901151629
57,51,0.002431616527515085
57,52,0.002397608153878541
57,53,0.0023667159929632014
57,54,0.0023389400447690668
57,55,0.0023111640965749313
57,56,0.0022833881483807963
57,57,0.0022556122001866612
57,58,0.0022278362519925258
57,59,0.0022000603037983907
57,60,0.0021360751563680273
57,61,0.002035880809701435
57,62,0.001935686463034844
57,63,0.001835492116368252
57,64,0.0017352977697016605
57,65,0.0016351034230350692
57,66,0.001534909076368478
57,67,0.0015336910220566742
57,68,0.0016314492600996609
57,69,0.001729207498142648
57,70,0.001826965736185635
57,71,0.0019247239742286217
57,72,0.00202248221227161
57,73,0.0021202404503145966
57,74,0.0021564183818481185
57,75,0.002131016006872176
57,76,0.002105613631896233
57,77,0.0020802112569202904
57,78,0.002054808881944347
57,79,0.002029406506968404
57,80,0.0020040041319924614
57,81,0.0019913029445044897
57,82,0.0019913029445044897
57,83,0.0019913029445044897
57,84,0.0019913029445044897
58,0,0.0017339929899380774
58,1,0.0017339929899380774
58,2,0.0017339929899380774
58,3,0.0017339929899380774
58,4,0.001776599241077689
58,5,0.0018618117433569124
58,6,0.0019470242456361359
58,7,0.002032236747915359
58,8,0.002117449250194583
58,9,0.002202661752473806
58,10,0.0022878742547530295
58,11,0.00231534541620252
58,12,0.002285075236822277
58,13,0.0022548050574420346
58,14,0.0022245348780617915
58,15,0.0021942646986815493
58,16,0.0021639945193013066
58,17,0.0021337243399210636
58,18,0.002100176042986923
58,19,0.0020633496284988844
58,20,0.002026523214010846
58,21,0.0019896967995228065
58,22,0.0019528703850347684
58,23,0.0019160439705467297
58,24,0.0018792175560586911
58,25,0.001856014328312328
58,26,0.0018464342873076409
58,27,0.0018368542463029537
58,28,0.001827274205298266
58,29,0.0018176941642935789
58,30,0.0018081141232888917
58,31,0.001798534082284204
58,32,0.0017856860613581604
58,33,0.0017695700605107603
58,34,0.0017534540596633604
58,35,0.0017373380588159605
58,36,0.0017212220579685604
58,37,0.0017051060571211607
58,38,0.0016889900562737608
58,39,0.0017452769185556602
58,40,0.0018739666439668563
58,41,0.0020026563693780527
58,42,0.00213134609478925
58,43,0.0022600358202004463
58,44,0.0023887255456116426
58,45,0.0025174152710228403
58,46,0.002570980398833508
58,47,0.0025494209290436473
58,48,0.0025278614592537875
58,49,0.0025063019894639264
58,50,0.0024847425196740662
58,51,0.0024631830498842056
58,52,0.0024416235800943454
58,53,0.0024148194041544156
58,54,0.002382770522064416
58,55,0.002350721639974417
58,56,0.002318672757884417
58,57,0.002286623875794418
58,58,0.0022545749937044183
58,59,0.002222526111614419
58,60,0.002160331997937486
58,61,0.002067992652673618
58,62,0.001975653307409751
58,63,0.001883313962145883
58,64,0.0017909746168820163
58,65,0.0016986352716181485
58,66,0.0016062959263542817
58,67,0.0016112670372987687
58,68,0.0017135486044516127
58,69,0.0018158301716044568
58,70,0.0019181117387573011
58,71,0.002020393305910145
58,72,0.0021226748730629906
58,73,0.002224956440215835
58,74,0.0022599753370325377
58,75,0.002227731563513099
58,76,0.00219548778999366
58,77,0.0021632440164742217
58,78,0.0021310002429547827
58,79,0.0020987564694353437
58,80,0.002066512695915905
58,81,0.0020503908091561857
58,82,0.0020503908091561857
58,83,0.0020503908091561857
58,84,0.0020503908091561857
59,0,0.0018210053166190115
59,1,0.0018210053166190115
59,2,0.0018210053166190115
59,3,0.0018210053166190115
59,4,0.0018611284304418255
59,5,0.0019413746580874533
59,6,0.0020216208857330815
59,7,0.0021018671133787095
59,8,0.002182113341024338
59,9,0.0022623595686699655
59,10,0.002342605796315594
59,11,0.0023689854595356835
59,12,0.002341498558330235
59,13,0.002314011657124786
59,14,0.002286524755919337
59,15,0.0022590378547138884
59,16,0.0022315509535084394
59,17,0.0022040640523029904
59,18,0.0021720863914252474
59,19,0.002135617970875211
59,20,0.002099149550325174
59,21,0.0020626811297751375
59,22,0.002026212709225101
59,23,0.0019897442886750638
59,24,0.0019532758681250276
59,25,0.0019224794174228384
59,26,0.0018973549365684972
59,27,0.001872230455714156
59,28,0.001847105974859815
59,29,0.0018219814940054735
59,30,0.0017968570131511323
59,31,0.001771732532296791
59,32,0.001751086432691051
59,33,0.0017349187143339121
59,34,0.001718750995976773
59,35,0.0017025832776196344
59,36,0.0016864155592624956
59,37,0.0016702478409053568
59,38,0.0016540801225482186
59,39,0.0017102006506247317
59,40,0.0018386094251348953
59,41,0.0019670181996450592
59,42,0.0020954269741552236
59,43,0.0022238357486653875
59,44,0.0023522445231755514
59,45,0.0024806532976857157
59,46,0.002540302401969209
59,47,0.0025311918360260326
59,48,0.002522081270082855
59,49,0.002512970704139679
59,50,0.002503860138196502
59,51,0.002494749572253326
59,52,0.002485639006310149
59,53,0.0024629228153456285
59,54,0.002426600999359765
59,55,0.0023902791833739015
59,56,0.0023539573673880382
59,57,0.002317635551402175
59,58,0.002281313735416311
59,59,0.0022449919194304476
59,60,0.002184588839506944
59,61,0.0021001044956458002
59,62,0.0020156201517846574
59,63,0.0019311358079235142
59,64,0.0018466514640623711
59,65,0.0017621671202012281
59,66,0.0016776827763400853
59,67,0.001688843052540863
59,68,0.0017956479488035644
59,69,0.0019024528450662659
59,70,0.0020092577413289674
59,71,0.0021160626375916684
59,72,0.0022228675338543716
59,73,0.0023296724301170727
59,74,0.002363532292216956
59,75,0.0023244471201540216
59,76,0.002285361948091087
59,77,0.0022462767760281525
59,78,0.002207191603965217
59,79,0.002168106431902283
59,80,0.0021290212598393484
59,81,0.0021094786738078807
59,82,0.0021094786738078807
59,83,0.0021094786738078807
59,84,0.0021094786738078807
60,0,0.0019080176432999447
60,1,0.0019080176432999447
60,2,0.0019080176432999447
60,3,0.0019080176432999447
60,4,0.001945657619805961
60,5,0.002020937572817994
60,6,0.0020962175258300267
60,7,0.0021714974788420594
60,8,0.0022467774318540926
60,9,0.0023220573848661253
60,10,0.0023973373378781584
60,11,0.0024226255028688467
60,12,0.0023979218798381922
60,13,0.0023732182568075373
60,14,0.002348514633776882
60,15,0.002323811010746227
60,16,0.002299107387715572
60,17,0.002274403764684917
60,18,0.002243996739863572
60,19,0.0022078863132515376
60,20,0.0021717758866395026
60,21,0.0021356654600274676
60,22,0.002099555033415433
60,23,0.002063444606803398
60,24,0.002027334180191363
60,25,0.001988944506533348
60,26,0.0019482755858293537
60,27,0.0019076066651253585
60,28,0.0018669377444213635
60,29,0.0018262688237173687
60,30,0.0017855999030133736
60,31,0.0017449309823093788
60,32,0.0017164868040239422
60,33,0.0017002673681570644
60,34,0.0016840479322901868
60,35,0.001667828496423309
60,36,0.0016516090605564315
60,37,0.0016353896246895539
60,38,0.0016191701888226763
60,39,0.0016751243826938042
60,40,0.0018032522063029352
60,41,0.0019313800299120662
60,42,0.002059507853521198
60,43,0.0021876356771303295
60,44,0.0023157635007394605
60,45,0.0024438913243485924
60,46,0.002509624405104911
60,47,0.0025129627430084183
60,48,0.002516301080911925
60,49,0.002519639418815432
60,50,0.0025229777567189393
60,51,0.0025263160946224464
60,52,0.0025296544325259535
60,53,0.0025110262265368426
60,54,0.002470431476655115
60,55,0.002429836726773387
60,56,0.002389241976891659
60,57,0.0023486472270099314
60,58,0.0023080524771282034
60,59,0.0022674577272464758
60,60,0.002208845681076403
60,61,0.0021322163386179828
60,62,0.0020555869961595644
60,63,0.0019789576537011452
60,64,0.001902328311242726
60,65,0.0018256989687843073
60,66,0.0017490696263258885
60,67,0.0017664190677829572
60,68,0.0018777472931555156
60,69,0.0019890755185280745
60,70,0.002100403743900633
60,71,0.002211731969273192
60,72,0.002323060194645752
60,73,0.00243438842001831
60,74,0.0024670892474013746
60,75,0.002421162676794944
60,76,0.002375236106188514
60,77,0.002329309535582084
60,78,0.002283382964975652
60,79,0.002237456394369222
60,80,0.0021915298237627913
60,81,0.002168566538459576
60,82,0.002168566538459576
60,83,0.002168566538459576
60,84,0.002168566538459576
61,0,0.001995029969980878
61,1,0.001995029969980878
61,2,0.001995029969980878
61,3,0.001995029969980878
61,4,0.002030186809170097
61,5,0.002100500487548534
61,6,0.002170814165926972
61,7,0.0022411278443054093
61,8,0.002311441522683847
61,9,0.0023817552010622846
61,10,0.002452068879440722
61,11,0.0024762655462020103
61,12,0.002454345201346149
61,13,0.0024324248564902883
61,14,0.002410504511634427
61,15,0.002388584166778566
61,16,0.002366663821922705
61,17,0.0023447434770668433
61,18,0.0023159070883018965
61,19,0.0022801546556278636
61,20,0.002244402222953831
61,21,0.002208649790279798
61,22,0.0021728973576057653
61,23,0.002137144924931732
61,24,0.0021013924922576995
61,25,0.0020554095956438587
61,26,0.0019991962350902103
61,27,0.001942982874536561
61,28,0.0018867695139829126
61,29,0.0018305561534292638
61,30,0.001774342792875615
61,31,0.001718129432321966
61,32,0.0016818871753568332
61,33,0.0016656160219802169
61,34,0.0016493448686036004
61,35,0.0016330737152269838
61,36,0.0016168025618503673
61,37,0.0016005314084737508
61,38,0.0015842602550971343
61,39,0.0016400481147628764
61,40,0.0017678949874709749
61,41,0.0018957418601790734
61,42,0.0020235887328871726
61,43,0.002151435605595271
61,44,0.0022792824783033697
61,45,0.002407129351011469
61,46,0.0024789464082406133
61,47,0.002494733649990804
61,48,0.0025105208917409944
61,49,0.0025263081334911852
61,50,0.0025420953752413756
61,51,0.0025578826169915664
61,52,0.002573669858741757
61,53,0.0025591296377280555
61,54,0.002514261953950464
61,55,0.0024693942701728717
61,56,0.00242452658639528
61,57,0.002379658902617688
61,58,0.002334791218840096
61,59,0.002289923535062504
61,60,0.002233102522645861
61,61,0.0021643281815901657
61,62,0.002095553840534471
61,63,0.002026779499478776
61,64,0.001958005158423081
61,65,0.0018892308173673864
61,66,0.0018204564763116917
61,67,0.0018439950830250512
61,68,0.001959846637507467
61,69,0.002075698191989883
61,70,0.002191549746472299
61,71,0.0023074013009547144
61,72,0.0024232528554371325
61,73,0.002539104409919548
61,74,0.0025706462025857925
61,75,0.0025178782334358664
61,76,0.0024651102642859403
61,77,0.002412342295136014
61,78,0.0023595743259860868
61,79,0.002306806356836161
61,80,0.0022540383876862346
61,81,0.0022276544031112717
61,82,0.0022276544031112717
61,83,0.0022276544031112717
61,84,0.0022276544031112717
62,0,0.0020820422966618115
62,1,0.0020820422966618115
62,2,0.0020820422966618115
62,3,0.0020820422966618115
62,4,0.0021147159985342332
62,5,0.002180063402279075
62,6,0.002245410806023917
62,7,0.002310758209768759
62,8,0.002376105613513602
62,9,0.0024414530172584444
62,10,0.0025068004210032865
62,11,0.0025299055895351735
62,12,0.002510768522854107
62,13,0.0024916314561730397
62,14,0.002472494389491972
62,15,0.0024533573228109054
62,16,0.002434220256129838
62,17,0.0024150831894487706
62,18,0.0023878174367402212
62,19,0.0023524229980041904
62,20,0.002317028559268159
62,21,0.002281634120532128
62,22,0.0022462396817960976
62,23,0.0022108452430600663
62,24,0.002175450804324036
62,25,0.002121874684754369
62,26,0.002050116884351066
62,27,0.001978359083947764
62,28,0.001906601283544461
62,29,0.0018348434831411584
62,30,0.001763085682737856
62,31,0.0016913278823345531
62,32,0.0016472875466897238
62,33,0.0016309646758033685
62,34,0.001614641804917013
62,35,0.001598318934030658
62,36,0.0015819960631443023
62,37,0.0015656731922579473
62,38,0.001549350321371592
62,39,0.0016049718468319483
62,40,0.001732537768639014
62,41,0.0018601036904460798
62,42,0.0019876696122531467
62,43,0.0021152355340602123
62,44,0.002242801455867278
62,45,0.002370367377674345
62,46,0.0024482684113763145
62,47,0.002476504556973189
62,48,0.0025047407025700634
62,49,0.002532976848166938
62,50,0.002561212993763812
62,51,0.0025894491393606864
62,52,0.002617685284957561
62,53,0.0026072330489192697
62,54,0.002558092431245814
62,55,0.002508951813572357
62,56,0.002459811195898901
62,57,0.002410670578225445
62,58,0.002361529960551989
62,59,0.0023123893428785326
62,60,0.0022573593642153194
62,61,0.0021964400245623483
62,62,0.0021355206849093776
62,63,0.002074601345256407
62,64,0.0020136820056034363
62,65,0.0019527626659504656
62,66,0.0018918433262974954
62,67,0.0019215710982671455
62,68,0.0020419459818594187
62,69,0.0021623208654516918
62,70,0.002282695749043965
62,71,0.002403070632636238
62,72,0.002523445516228513
62,73,0.0026438203998207857
62,74,0.002674203157770212
62,75,0.0026145937900767893
62,76,0.002554984422383367
62,77,0.0024953750546899455
62,78,0.0024357656869965225
62,79,0.0023761563193031004
62,80,0.0023165469516096783
62,81,0.0022867422677629668
62,82,0.0022867422677629668
62,83,0.0022867422677629668
62,84,0.0022867422677629668
63,0,0.0021690546233427456
63,1,0.0021690546233427456
63,2,0.0021690546233427456
63,3,0.0021690546233427456
63,4,0.0021992451878983695
63,5,0.0022596263170096163
63,6,0.002320007446120863
63,7,0.00238038857523211
63,8,0.002440769704343357
63,9,0.0025011508334546037
63,10,0.0025615319625658514
63,11,0.0025835456328683376
63,12,0.002567191844362064
63,13,0.002550838055855791
63,14,0.0025344842673495176
63,15,0.0025181304788432445
63,16,0.002501776690336971
63,17,0.0024854229018306975
63,18,0.0024597277851785464
63,19,0.0024246913403805173
63,20,0.002389654895582488
63,21,0.002354618450784459
63,22,0.0023195820059864303
63,23,0.002284545561188401
63,24,0.0022495091163903724
63,25,0.00218833977386488
63,26,0.002101037533611923
63,27,0.0020137352933589665
63,28,0.0019264330531060102
63,29,0.0018391308128530535
63,30,0.001751828572600097
63,31,0.0016645263323471404
63,32,0.0016126879180226148
63,33,0.0015963133296265206
63,34,0.0015799387412304263
63,35,0.0015635641528343321
63,36,0.001547189564438238
63,37,0.001530814976042144
63,38,0.00151444038764605
63,39,0.0015698955789010204
63,40,0.0016971805498070536
63,41,0.0018244655207130867
63,42,0.0019517504916191208
63,43,0.002079035462525154
63,44,0.002206320433431187
63,45,0.002333605404337221
63,46,0.0024175904145120166
63,47,0.0024582754639555747
63,48,0.0024989605133991324
63,49,0.002539645562842691
63,50,0.0025803306122862486
63,51,0.0026210156617298068
63,52,0.0026617007111733653
63,53,0.002655336460110483
63,54,0.0026019229085411633
63,55,0.0025485093569718423
63,56,0.002495095805402522
63,57,0.002441682253833202
63,58,0.0023882687022638814
63,59,0.0023348551506945613
63,60,0.0022816162057847774
63,61,0.002228551867534531
63,62,0.002175487529284285
63,63,0.0021224231910340384
63,64,0.002069358852783792
63,65,0.002016294514533545
63,66,0.0019632301762832994
63,67,0.00199914711350924
63,68,0.0021240453262113706
63,69,0.002248943538913501
63,70,0.0023738417516156315
63,71,0.0024987399643177617
63,72,0.0026236381770198937
63,73,0.0027485363897220244
63,74,0.0027777601129546302
63,75,0.0027113093467177126
63,76,0.0026448585804807944
63,77,0.0025784078142438768
63,78,0.0025119570480069578
63,79,0.0024455062817700397
63,80,0.002379055515533122
63,81,0.0023458301324146627
63,82,0.0023458301324146627
63,83,0.0023458301324146627
63,84,0.0023458301324146627
64,0,0.0022560669500236792
64,1,0.0022560669500236792
64,2,0.0022560669500236792
64,3,0.0022560669500236792
64,4,0.0022837743772625052
64,5,0.0023391892317401563
64,6,0.0023946040862178083
64,7,0.00245001894069546
64,8,0.002505433795173112
64,9,0.0025608486496507634
64,10,0.002616263504128415
64,11,0.002637185676201501
64,12,0.002623615165870022
64,13,0.002610044655538542
64,14,0.0025964741452070626
64,15,0.0025829036348755828
64,16,0.002569333124544104
64,17,0.002555762614212624
64,18,0.0025316381336168707
64,19,0.0024969596827568432
64,20,0.0024622812318968166
64,21,0.002427602781036789
64,22,0.002392924330176762
64,23,0.002358245879316735
64,24,0.002323567428456708
64,25,0.0022548048629753895
64,26,0.0021519581828727792
64,27,0.002049111502770169
64,28,0.0019462648226675585
64,29,0.0018434181425649484
64,30,0.0017405714624623382
64,31,0.001637724782359728
64,32,0.0015780882893555058
64,33,0.0015616619834496726
64,34,0.0015452356775438399
64,35,0.0015288093716380067
64,36,0.0015123830657321736
64,37,0.0014959567598263408
64,38,0.0014795304539205077
64,39,0.0015348193109700925
64,40,0.001661823330975093
64,41,0.0017888273509800937
64,42,0.0019158313709850953
64,43,0.002042835390990096
64,44,0.0021698394109950963
64,45,0.0022968434310000974
64,46,0.0023869124176477186
64,47,0.0024400463709379604
64,48,0.002493180324228202
64,49,0.0025463142775184436
64,50,0.0025994482308086854
64,51,0.0026525821840989268
64,52,0.0027057161373891686
64,53,0.0027034398713016968
64,54,0.0026457533858365123
64,55,0.002588066900371328
64,56,0.002530380414906143
64,57,0.002472693929440959
64,58,0.002415007443975774
64,59,0.002357320958510589
64,60,0.0023058730473542364
64,61,0.0022606637105067134
64,62,0.0022154543736591916
64,63,0.002170245036811669
64,64,0.0021250356999641465
64,65,0.0020798263631166243
64,66,0.002034617026269102
64,67,0.002076723128751334
64,68,0.0022061446705633216
64,69,0.002335566212375309
64,70,0.002464987754187297
64,71,0.0025944092959992843
64,72,0.0027238308378112735
64,73,0.0028532523796232613
64,74,0.0028813170681390486
64,75,0.0028080249033586345
64,76,0.0027347327385782213
64,77,0.002661440573797807
64,78,0.002588148409017392
64,79,0.002514856244236979
64,80,0.002441564079456565
64,81,0.002404917997066358
64,82,0.002404917997066358
64,83,0.002404917997066358
64,84,0.002404917997066358
65,0,0.0023430792767046124
65,1,0.0023430792767046124
65,2,0.0023430792767046124
65,3,0.0023430792767046124
65,4,0.002368303566626641
65,5,0.0024187521464706973
65,6,0.0024692007263147535
65,7,0.0025196493061588098
65,8,0.0025700978860028665
65,9,0.0026205464658469223
65,10,0.002670995045690979
65,11,0.002690825719534664
65,12,0.002680038487377979
65,13,0.002669251255221293
65,14,0.0026584640230646077
65,15,0.0026476767909079223
65,16,0.002636889558751236
65,17,0.002626102326594551
65,18,0.002603548482055195
65,19,0.0025692280251331696
65,20,0.002534907568211145
65,21,0.0025005871112891193
65,22,0.0024662666543670943
65,23,0.0024319461974450693
65,24,0.002397625740523044
65,25,0.0023212699520858996
65,26,0.0022028788321336356
65,27,0.0020844877121813715
65,28,0.0019660965922291074
65,29,0.0018477054722768433
65,30,0.0017293143523245795
65,31,0.0016109232323723154
65,32,0.001543488660688397
65,33,0.0015270106372728253
65,34,0.001510532613857253
65,35,0.0014940545904416815
65,36,0.0014775765670261094
65,37,0.0014610985436105377
65,38,0.0014446205201949659
65,39,0.001499743043039165
65,40,0.0016264661121431327
65,41,0.0017531891812471007
65,42,0.0018799122503510694
65,43,0.0020066353194550376
65,44,0.0021333583885590054
65,45,0.002260081457662974
65,46,0.0023562344207834207
65,47,0.002421817277920346
65,48,0.0024874001350572716
65,49,0.0025529829921941962
65,50,0.0026185658493311217
65,51,0.002684148706468047
65,52,0.0027497315636049726
65,53,0.0027515432824929105
65,54,0.0026895838631318617
65,55,0.0026276244437708125
65,56,0.002565665024409764
65,57,0.0025037056050487153
65,58,0.0024417461856876665
65,59,0.0023797867663266177
65,60,0.0023301298889236944
65,61,0.002292775553478896
65,62,0.0022554212180340982
65,63,0.0022180668825892997
65,64,0.0021807125471445016
65,65,0.0021433582116997035
65,66,0.0021060038762549054
65,67,0.002154299143993428
65,68,0.002288244014915273
65,69,0.0024221888858371177
65,70,0.0025561337567589627
65,71,0.0026900786276808073
65,72,0.002824023498602654
65,73,0.0029579683695244987
65,74,0.002984874023323466
65,75,0.002904740459999557
65,76,0.0028246068966756473
65,77,0.002744473333351738
65,78,0.002664339770027827
65,79,0.0025842062067039174
65,80,0.002504072643380008
65,81,0.0024640058617180533
65,82,0.0024640058617180533
65,83,0.0024640058617180533
65,84,0.0024640058617180533
66,0,0.0024300916033855456
66,1,0.0024300916033855456
66,2,0.0024300916033855456
66,3,0.0024300916033855456
66,4,0.0024528327559907763
66,5,0.0024983150612012373
66,6,0.0025437973664116983
66,7,0.0025892796716221597
66,8,0.002634761976832621
66,9,0.002680244282043082
66,10,0.0027257265872535435
66,11,0.0027444657628678277
66,12,0.002736461808885936
66,13,0.0027284578549040444
66,14,0.0027204539009221523
66,15,0.002712449946940261
66,16,0.002704445992958369
66,17,0.002696442038976477
66,18,0.00267545883049352
66,19,0.0026414963675094965
66,20,0.002607533904525473
66,21,0.0025735714415414494
66,22,0.0025396089785574266
66,23,0.002505646515573403
66,24,0.00247168405258938
66,25,0.0023877350411964093
66,26,0.0022537994813944915
66,27,0.0021198639215925744
66,28,0.001985928361790656
66,29,0.0018519928019887382
66,30,0.0017180572421868208
66,31,0.0015841216823849027
66,32,0.001508889032021288
66,33,0.0014923592910959771
66,34,0.0014758295501706667
66,35,0.001459299809245356
66,36,0.0014427700683200453
66,37,0.0014262403273947346
66,38,0.001409710586469424
66,39,0.0014646667751082372
66,40,0.0015911088933111726
66,41,0.001717551011514108
66,42,0.001843993129717044
66,43,0.0019704352479199792
66,44,0.0020968773661229146
66,45,0.0022233194843258508
66,46,0.0023255564239191224
66,47,0.002403588184902732
66,48,0.00248161994588634
66,49,0.002559651706869949
66,50,0.0026376834678535585
66,51,0.0027157152288371667
66,52,0.0027937469898207763
66,53,0.0027996466936841234
66,54,0.0027334143404272107
66,55,0.0026671819871702976
66,56,0.0026009496339133844
66,57,0.002534717280656472
66,58,0.002468484927399559
66,59,0.0024022525741426463
66,60,0.002354386730493153
66,61,0.002324887396451079
66,62,0.002295388062409005
66,63,0.0022658887283669308
66,64,0.0022363893943248567
66,65,0.0022068900602827822
66,66,0.0021773907262407086
66,67,0.002231875159235522
66,68,0.002370343359267224
66,69,0.0025088115592989263
66,70,0.0026472797593306285
66,71,0.0027857479593623303
66,72,0.0029242161593940347
66,73,0.0030626843594257365
66,74,0.003088430978507885
66,75,0.0030014560166404794
66,76,0.002914481054773074
66,77,0.002827506092905669
66,78,0.002740531131038262
66,79,0.0026535561691708566
66,80,0.0025665812073034514
66,81,0.0025230937263697483
66,82,0.0025230937263697483
66,83,0.0025230937263697483
66,84,0.0025230937263697483
67,0,0.00251710393006648
67,1,0.00251710393006648
67,2,0.00251710393006648
67,3,0.00251710393006648
67,4,0.002537361945354913
67,5,0.0025778779759317782
67,6,0.0026183940065086443
67,7,0.00265891003708551
67,8,0.002699426067662376
67,9,0.002739942098239242
67,10,0.002780458128816108
67,11,0.0027981058062009918
67,12,0.0027928851303938938
67,13,0.002787664454586796
67,14,0.002782443778779698
67,15,0.0027772231029726006
67,16,0.0027720024271655026
67,17,0.0027667817513584046
67,18,0.002747369178931845
67,19,0.002713764709885824
67,20,0.002680160240839802
67,21,0.002646555771793781
67,22,0.0026129513027477597
67,23,0.002579346833701738
67,24,0.0025457423646557172
67,25,0.0024542001303069203
67,26,0.002304720130655349
67,27,0.0021552401310037774
67,28,0.002005760131352205
67,29,0.0018562801317006331
67,30,0.0017068001320490616
67,31,0.0015573201323974897
67,32,0.0014742894033541786
67,33,0.001457707944919129
67,34,0.0014411264864840796
67,35,0.0014245450280490298
67,36,0.0014079635696139805
67,37,0.001391382111178931
67,38,0.0013748006527438815
67,39,0.001429590507177309
67,40,0.0015557516744792116
67,41,0.0016819128417811142
67,42,0.0018080740090830176
67,43,0.0019342351763849204
67,44,0.002060396343686823
67,45,0.0021865575109887266
67,46,0.002294878427054824
67,47,0.002385359091885117
67,48,0.0024758397567154096
67,49,0.002566320421545702
67,50,0.002656801086375995
67,51,0.0027472817512062876
67,52,0.002837762416036581
67,53,0.0028477501048753376
67,54,0.00277724481772256
67,55,0.002706739530569783
67,56,0.0026362342434170056
67,57,0.002565728956264229
67,58,0.0024952236691114515
67,59,0.0024247183819586745
67,60,0.0023786435720626114
67,61,0.0023569992394232614
67,62,0.002335354906783912
67,63,0.002313710574144562
67,64,0.0022920662415052123
67,65,0.0022704219088658627
67,66,0.0022487775762265127
67,67,0.002309451174477617
67,68,0.0024524427036191764
67,69,0.002595434232760736
67,70,0.0027384257619022952
67,71,0.002881417291043854
67,72,0.0030244088201854154
67,73,0.0031674003493269752
67,74,0.003191987933692304
67,75,0.0030981715732814026
67,76,0.0030043552128705014
67,77,0.0029105388524596006
67,78,0.0028167224920486976
67,79,0.002722906131637796
67,80,0.0026290897712268947
