,x,y,xt
1666,19,51,0.001413402063713748
1667,19,52,0.0014629685240898035
1668,19,53,0.0014898232942523791
1669,19,54,0.0014939663742014764
1670,19,55,0.0014981094541505738
1671,19,56,0.0015022525340996707
1672,19,57,0.001506395614048768
1673,19,58,0.0015105386939978649
1674,19,59,0.0015146817739469622
1675,19,60,0.0015207644203804635
1676,19,61,0.001528786633298369
1677,19,62,0.001536808846216274
1678,19,63,0.0015448310591341795
1679,19,64,0.001552853272052085
1680,19,65,0.00156087548496999
1681,19,66,0.0015688976978878953
1682,19,67,0.0015682726756186796
1683,19,68,0.0015590004181623427
1684,19,69,0.001549728160706006
1685,19,70,0.001540455903249669
1686,19,71,0.0015311836457933322
1687,19,72,0.0015219113883369955
1688,19,73,0.0015126391308806586
1689,19,74,0.001477084928065048
1690,19,75,0.0014152487798901633
1691,19,76,0.0013534126317152786
1692,19,77,0.0012915764835403941
1693,19,78,0.0012297403353655086
1694,19,79,0.0011679041871906239
1695,19,80,0.0011060680390157394
1696,19,81,0.001075149964928297
1697,19,82,0.001075149964928297
1698,19,83,0.001075149964928297
1699,19,84,0.001075149964928297
1700,20,0,0.001024758160145675
1701,20,1,0.001024758160145675
1702,20,2,0.001024758160145675
1703,20,3,0.001024758160145675
1704,20,4,0.0010538357153412042
1705,20,5,0.0011119908257322625
1706,20,6,0.001170145936123321
1707,20,7,0.0012283010465143794
1708,20,8,0.001286456156905438
1709,20,9,0.0013446112672964965
1710,20,10,0.0014027663776875552
1711,20,11,0.0014424894176982314
1712,20,12,0.0014637803873285265
1713,20,13,0.0014850713569588214
1714,20,14,0.001506362326589116
1715,20,15,0.0015276532962194109
1716,20,16,0.0015489442658497055
1717,20,17,0.0015702352354800004
1718,20,18,0.0015495871206970544
1719,20,19,0.0014869999215008681
1720,20,20,0.0014244127223046823
1721,20,21,0.0013618255231084954
1722,20,22,0.0012992383239123094
1723,20,23,0.0012366511247161233
1724,20,24,0.0011740639255199367
1725,20,25,0.0011512568615031332
1726,20,26,0.0011682299326657131
1727,20,27,0.0011852030038282926
1728,20,28,0.0012021760749908721
1729,20,29,0.0012191491461534519
1730,20,30,0.0012361222173160314
1731,20,31,0.001253095288478611
1732,20,32,0.0012696678018771978
1733,20,33,0.0012858397575117927
1734,20,34,0.001302011713146387
1735,20,35,0.0013181836687809817
1736,20,36,0.0013343556244155763
1737,20,37,0.001350527580050171
1738,20,38,0.0013666995356847655
1739,20,39,0.0013612806336629594
1740,20,40,0.0013342708739847529
1741,20,41,0.0013072611143065465
1742,20,42,0.0012802513546283395
1743,20,43,0.0012532415949501332
1744,20,44,0.0012262318352719266
1745,20,45,0.0011992220755937199
1746,20,46,0.001207924607249809
1747,20,47,0.0012523394302401945
1748,20,48,0.0012967542532305793
1749,20,49,0.0013411690762209648
1750,20,50,0.0013855838992113503
1751,20,51,0.0014299987222017355
1752,20,52,0.0014744135451921208
1753,20,53,0.0015013045206760888
1754,20,54,0.0015106716486536398
1755,20,55,0.0015200387766311908
1756,20,56,0.001529405904608742
1757,20,57,0.0015387730325862933
1758,20,58,0.0015481401605638447
1759,20,59,0.001557507288541396
1760,20,60,0.0015581921159481006
1761,20,61,0.0015501946427839593
1762,20,62,0.001542197169619818
1763,20,63,0.0015341996964556765
1764,20,64,0.0015262022232915347
1765,20,65,0.0015182047501273936
1766,20,66,0.0015102072769632522
1767,20,67,0.0015095152899397483
1768,20,68,0.001516128789056883
1769,20,69,0.001522742288174017
1770,20,70,0.0015293557872911514
1771,20,71,0.0015359692864082859
1772,20,72,0.0015425827855254203
1773,20,73,0.0015491962846425546
1774,20,74,0.0015197302176558655
1775,20,75,0.001454184584565353
1776,20,76,0.0013886389514748403
1777,20,77,0.001323093318384328
1778,20,78,0.0012575476852938147
1779,20,79,0.0011920020522033022
1780,20,80,0.0011264564191127897
1781,20,81,0.0010936836025675334
1782,20,82,0.0010936836025675334
1783,20,83,0.0010936836025675334
1784,20,84,0.0010936836025675334
1785,21,0,0.0010810084908980415
1786,21,1,0.0010810084908980415
1787,21,2,0.0010810084908980415
1788,21,3,0.0010810084908980415
1789,21,4,0.0011105937490966725
1790,21,5,0.0011697642654939341
1791,21,6,0.0012289347818911962
1792,21,7,0.0012881052982884578
1793,21,8,0.0013472758146857201
1794,21,9,0.0014064463310829818
1795,21,10,0.0014656168474802436
1796,21,11,0.001497987549106731
1797,21,12,0.0015035584359624449
1798,21,13,0.0015091293228181582
1799,21,14,0.0015147002096738715
1800,21,15,0.001520271096529585
1801,21,16,0.0015258419833852983
1802,21,17,0.0015314128702410114
1803,21,18,0.0015102706164546527
1804,21,19,0.0014624152220262217
1805,21,20,0.0014145598275977906
1806,21,21,0.0013667044331693592
1807,21,22,0.0013188490387409284
1808,21,23,0.0012709936443124972
1809,21,24,0.0012231382498840663
1810,21,25,0.0012070017098432338
1811,21,26,0.0012225840241900001
1812,21,27,0.0012381663385367665
1813,21,28,0.001253748652883533
1814,21,29,0.0012693309672302995
1815,21,30,0.0012849132815770659
1816,21,31,0.0013004955959238325
1817,21,32,0.0013171967065374202
1818,21,33,0.0013350166134178298
1819,21,34,0.0013528365202982394
1820,21,35,0.001370656427178649
1821,21,36,0.0013884763340590584
1822,21,37,0.001406296240939468
1823,21,38,0.0014241161478198777
1824,21,39,0.0014185705125889187
1825,21,40,0.0013896593352465908
1826,21,41,0.001360748157904263
1827,21,42,0.001331836980561935
1828,21,43,0.001302925803219607
1829,21,44,0.0012740146258772792
1830,21,45,0.0012451034485349514
1831,21,46,0.001250279452666145
1832,21,47,0.0012895426382708607
1833,21,48,0.001328805823875576
1834,21,49,0.0013680690094802913
1835,21,50,0.0014073321950850068
1836,21,51,0.0014465953806897225
1837,21,52,0.001485858566294438
1838,21,53,0.0015127857470997978
1839,21,54,0.0015273769231058034
1840,21,55,0.0015419680991118085
1841,21,56,0.0015565592751178136
1842,21,57,0.001571150451123819
1843,21,58,0.001585741627129824
1844,21,59,0.0016003328031358294
1845,21,60,0.001595619811515738
1846,21,61,0.0015716026522695494
1847,21,62,0.0015475854930233613
1848,21,63,0.0015235683337771733
1849,21,64,0.0014995511745309852
1850,21,65,0.001475534015284797
1851,21,66,0.001451516856038609
1852,21,67,0.0014507579042608173
1853,21,68,0.0014732571599514227
1854,21,69,0.001495756415642028
1855,21,70,0.0015182556713326336
1856,21,71,0.0015407549270232389
1857,21,72,0.001563254182713845
1858,21,73,0.0015857534384044504
1859,21,74,0.001562375507246683
1860,21,75,0.0014931203892405425
1861,21,76,0.0014238652712344022
1862,21,77,0.0013546101532282621
1863,21,78,0.0012853550352221205
1864,21,79,0.0012160999172159805
1865,21,80,0.00114684479920984
1866,21,81,0.0011122172402067698
1867,21,82,0.0011122172402067698
1868,21,83,0.0011122172402067698
1869,21,84,0.0011122172402067698
1870,22,0,0.0011372588216504082
1871,22,1,0.0011372588216504082
1872,22,2,0.0011372588216504082
1873,22,3,0.0011372588216504082
1874,22,4,0.0011673517828521408
1875,22,5,0.0012275377052556062
1876,22,6,0.0012877236276590714
1877,22,7,0.0013479095500625363
1878,22,8,0.0014080954724660021
1879,22,9,0.0014682813948694675
1880,22,10,0.0015284673172729327
1881,22,11,0.001553485680515231
1882,22,12,0.0015433364845963632
1883,22,13,0.001533187288677495
1884,22,14,0.0015230380927586272
1885,22,15,0.0015128888968397591
1886,22,16,0.001502739700920891
1887,22,17,0.0014925905050020229
1888,22,18,0.001470954112212251
1889,22,19,0.0014378305225515753
1890,22,20,0.0014047069328908992
1891,22,21,0.0013715833432302231
1892,22,22,0.0013384597535695472
1893,22,23,0.0013053361639088713
1894,22,24,0.0012722125742481954
1895,22,25,0.0012627465581833341
1896,22,26,0.0012769381157142876
1897,22,27,0.0012911296732452406
1898,22,28,0.0013053212307761939
1899,22,29,0.0013195127883071473
1900,22,30,0.0013337043458381006
1901,22,31,0.0013478959033690536
1902,22,32,0.0013647256111976424
1903,22,33,0.001384193469323867
1904,22,34,0.0014036613274500916
1905,22,35,0.0014231291855763164
1906,22,36,0.0014425970437025408
1907,22,37,0.0014620649018287656
1908,22,38,0.00148153275995499
1909,22,39,0.0014758603915148779
1910,22,40,0.0014450477965084287
1911,22,41,0.0014142352015019798
1912,22,42,0.0013834226064955305
1913,22,43,0.0013526100114890814
1914,22,44,0.0013217974164826322
1915,22,45,0.0012909848214761829
1916,22,46,0.0012926342980824812
1917,22,47,0.001326745846301527
1918,22,48,0.0013608573945205725
1919,22,49,0.001394968942739618
1920,22,50,0.0014290804909586638
1921,22,51,0.0014631920391777096
1922,22,52,0.0014973035873967555
1923,22,53,0.001524266973523508
1924,22,54,0.0015440821975579672
1925,22,55,0.0015638974215924264
1926,22,56,0.0015837126456268852
1927,22,57,0.0016035278696613449
1928,22,58,0.001623343093695804
1929,22,59,0.0016431583177302631
1930,22,60,0.0016330475070833752
1931,22,61,0.00159301066175514
1932,22,62,0.0015529738164269055
1933,22,63,0.0015129369710986701
1934,22,64,0.0014729001257704354
1935,22,65,0.0014328632804422004
1936,22,66,0.0013928264351139657
1937,22,67,0.001392000518581886
1938,22,68,0.0014303855308459624
1939,22,69,0.0014687705431100392
1940,22,70,0.0015071555553741159
1941,22,71,0.0015455405676381923
1942,22,72,0.0015839255799022693
1943,22,73,0.0016223105921663462
1944,22,74,0.0016050207968375005
1945,22,75,0.0015320561939157324
1946,22,76,0.001459091590993964
1947,22,77,0.0013861269880721962
1948,22,78,0.0013131623851504268
1949,22,79,0.0012401977822286585
1950,22,80,0.0011672331793068905
1951,22,81,0.0011307508778460062
1952,22,82,0.0011307508778460062
1953,22,83,0.0011307508778460062
1954,22,84,0.0011307508778460062
1955,23,0,0.0011935091524027748
1956,23,1,0.0011935091524027748
1957,23,2,0.0011935091524027748
1958,23,3,0.0011935091524027748
1959,23,4,0.0012241098166076091
1960,23,5,0.0012853111450172776
1961,23,6,0.0013465124734269465
1962,23,7,0.001407713801836615
1963,23,8,0.0014689151302462841
1964,23,9,0.0015301164586559528
1965,23,10,0.0015913177870656215
1966,23,11,0.001608983811923731
1967,23,12,0.0015831145332302816
1968,23,13,0.0015572452545368322
1969,23,14,0.0015313759758433826
1970,23,15,0.0015055066971499333
1971,23,16,0.0014796374184564837
1972,23,17,0.001453768139763034
1973,23,18,0.001431637607969849
1974,23,19,0.0014132458230769285
1975,23,20,0.0013948540381840077
1976,23,21,0.0013764622532910868
1977,23,22,0.0013580704683981662
1978,23,23,0.0013396786835052454
1979,23,24,0.0013212868986123248
1980,23,25,0.0013184914065234345
1981,23,26,0.0013312922072385748
1982,23,27,0.0013440930079537147
1983,23,28,0.0013568938086688548
1984,23,29,0.001369694609383995
1985,23,30,0.001382495410099135
1986,23,31,0.0013952962108142752
1987,23,32,0.0014122545158578646
1988,23,33,0.0014333703252299042
1989,23,34,0.001454486134601944
1990,23,35,0.0014756019439739836
1991,23,36,0.0014967177533460234
1992,23,37,0.0015178335627180628
1993,23,38,0.0015389493720901026
1994,23,39,0.0015331502704408369
1995,23,40,0.0015004362577702665
1996,23,41,0.0014677222450996963
1997,23,42,0.0014350082324291254
1998,23,43,0.0014022942197585552
1999,23,44,0.0013695802070879848
2000,23,45,0.0013368661944174144
2001,23,46,0.0013349891434988172
2002,23,47,0.0013639490543321932
2003,23,48,0.001392908965165569
2004,23,49,0.001421868875998945
2005,23,50,0.001450828786832321
2006,23,51,0.0014797886976656968
2007,23,52,0.0015087486084990728
2008,23,53,0.0015357481999472174
2009,23,54,0.0015607874720101305
2010,23,55,0.0015858267440730439
2011,23,56,0.001610866016135957
2012,23,57,0.0016359052881988701
2013,23,58,0.0016609445602617833
2014,23,59,0.0016859838323246964
2015,23,60,0.0016704752026510123
2016,23,61,0.0016144186712407304
2017,23,62,0.0015583621398304489
2018,23,63,0.0015023056084201671
2019,23,64,0.0014462490770098856
2020,23,65,0.001390192545599604
2021,23,66,0.0013341360141893223
2022,23,67,0.0013332431329029545
2023,23,68,0.0013875139017405025
2024,23,69,0.0014417846705780503
2025,23,70,0.0014960554394155981
2026,23,71,0.0015503262082531457
2027,23,72,0.0016045969770906942
2028,23,73,0.001658867745928242
2029,23,74,0.001647666086428318
2030,23,75,0.001570991998590922
2031,23,76,0.0014943179107535258
2032,23,77,0.0014176438229161299
2033,23,78,0.0013409697350787327
2034,23,79,0.0012642956472413366
2035,23,80,0.0011876215594039407
2036,23,81,0.0011492845154852426
2037,23,82,0.0011492845154852426
2038,23,83,0.0011492845154852426
2039,23,84,0.0011492845154852426
2040,24,0,0.0012497594831551414
2041,24,1,0.0012497594831551414
2042,24,2,0.0012497594831551414
2043,24,3,0.0012497594831551414
2044,24,4,0.0012808678503630775
2045,24,5,0.0013430845847789495
2046,24,6,0.0014053013191948217
2047,24,7,0.0014675180536106937
2048,24,8,0.001529734788026566
2049,24,9,0.0015919515224424381
2050,24,10,0.0016541682568583104
2051,24,11,0.0016644819433322307
2052,24,12,0.0016228925818642
2053,24,13,0.001581303220396169
2054,24,14,0.001539713858928138
2055,24,15,0.0014981244974601072
2056,24,16,0.0014565351359920762
2057,24,17,0.0014149457745240455
2058,24,18,0.0013923211037274472
2059,24,19,0.0013886611236022816
2060,24,20,0.0013850011434771161
2061,24,21,0.0013813411633519508
2062,24,22,0.001377681183226785
2063,24,23,0.0013740212031016197
2064,24,24,0.0013703612229764542
2065,24,25,0.0013742362548635348
2066,24,26,0.0013856462987628618
2067,24,27,0.0013970563426621888
2068,24,28,0.0014084663865615156
2069,24,29,0.0014198764304608426
2070,24,30,0.0014312864743601696
2071,24,31,0.0014426965182594963
2072,24,32,0.001459783420518087
2073,24,33,0.0014825471811359414
2074,24,34,0.0015053109417537964
2075,24,35,0.0015280747023716508
2076,24,36,0.0015508384629895058
2077,24,37,0.0015736022236073602
2078,24,38,0.0015963659842252148
2079,24,39,0.001590440149366796
2080,24,40,0.0015558247190321044
2081,24,41,0.0015212092886974127
2082,24,42,0.0014865938583627208
2083,24,43,0.0014519784280280293
2084,24,44,0.0014173629976933376
2085,24,45,0.0013827475673586457
2086,24,46,0.001377343988915153
2087,24,47,0.0014011522623628594
2088,24,48,0.0014249605358105655
2089,24,49,0.0014487688092582715
2090,24,50,0.0014725770827059778
2091,24,51,0.001496385356153684
2092,24,52,0.0015201936296013905
2093,24,53,0.001547229426370927
2094,24,54,0.001577492746462294
2095,24,55,0.0016077560665536616
2096,24,56,0.0016380193866450286
2097,24,57,0.0016682827067363956
2098,24,58,0.0016985460268277629
2099,24,59,0.0017288093469191301
2100,24,60,0.0017079028982186495
2101,24,61,0.0016358266807263205
2102,24,62,0.0015637504632339927
2103,24,63,0.0014916742457416641
2104,24,64,0.0014195980282493356
2105,24,65,0.0013475218107570075
2106,24,66,0.0012754455932646792
2107,24,67,0.0012744857472240237
2108,24,68,0.0013446422726350424
2109,24,69,0.0014147987980460614
2110,24,70,0.0014849553234570804
2111,24,71,0.0015551118488680994
2112,24,72,0.001625268374279119
2113,24,73,0.001695424899690138
2114,24,74,0.0016903113760191356
2115,24,75,0.0016099278032661115
2116,24,76,0.0015295442305130874
2117,24,77,0.001449160657760064
2118,24,78,0.0013687770850070388
2119,24,79,0.001288393512254015
2120,24,80,0.001208009939500991
2121,24,81,0.001167818153124479
2122,24,82,0.001167818153124479
2123,24,83,0.001167818153124479
2124,24,84,0.001167818153124479
2125,25,0,0.001306009813907508
2126,25,1,0.001306009813907508
2127,25,2,0.001306009813907508
2128,25,3,0.001306009813907508
2129,25,4,0.0013376258841185456
2130,25,5,0.0014008580245406213
2131,25,6,0.0014640901649626966
2132,25,7,0.0015273223053847722
2133,25,8,0.0015905544458068477
2134,25,9,0.0016537865862289234
2135,25,10,0.001717018726650999
2136,25,11,0.0017199800747407304
2137,25,12,0.0016626706304981181
2138,25,13,0.0016053611862555058
2139,25,14,0.0015480517420128936
2140,25,15,0.0014907422977702813
2141,25,16,0.0014334328535276692
2142,25,17,0.0013761234092850567
2143,25,18,0.0013530045994850453
2144,25,19,0.001364076424127635
2145,25,20,0.0013751482487702248
2146,25,21,0.0013862200734128143
2147,25,22,0.001397291898055404
2148,25,23,0.0014083637226979936
2149,25,24,0.0014194355473405836
2150,25,25,0.0014299811032036352
2151,25,26,0.001440000390287149
2152,25,27,0.001450019677370663
2153,25,28,0.0014600389644541766
2154,25,29,0.0014700582515376902
2155,25,30,0.0014800775386212038
2156,25,31,0.0014900968257047175
2157,25,32,0.001507312325178309
2158,25,33,0.0015317240370419788
2159,25,34,0.0015561357489056486
2160,25,35,0.001580547460769318
2161,25,36,0.0016049591726329878
2162,25,37,0.0016293708844966573
2163,25,38,0.001653782596360327
2164,25,39,0.001647730028292755
2165,25,40,0.0016112131802939423
2166,25,41,0.0015746963322951293
2167,25,42,0.0015381794842963161
2168,25,43,0.0015016626362975034
2169,25,44,0.0014651457882986904
2170,25,45,0.001428628940299877
2171,25,46,0.0014196988343314887
2172,25,47,0.0014383554703935254
2173,25,48,0.0014570121064555615
2174,25,49,0.001475668742517598
2175,25,50,0.0014943253785796348
2176,25,51,0.001512982014641671
2177,25,52,0.0015316386507037076
2178,25,53,0.0015587106527946365
2179,25,54,0.0015941980209144577
2180,25,55,0.001629685389034279
2181,25,56,0.0016651727571541
2182,25,57,0.0017006601252739211
2183,25,58,0.0017361474933937423
2184,25,59,0.0017716348615135634
2185,25,60,0.0017453305937862869
2186,25,61,0.001657234690211911
2187,25,62,0.0015691387866375362
2188,25,63,0.001481042883063161
2189,25,64,0.0013929469794887858
2190,25,65,0.0013048510759144107
2191,25,66,0.001216755172340036
2192,25,67,0.0012157283615450924
2193,25,68,0.0013017706435295825
2194,25,69,0.0013878129255140725
2195,25,70,0.0014738552074985626
2196,25,71,0.0015598974894830524
2197,25,72,0.0016459397714675438
2198,25,73,0.001731982053452034
2199,25,74,0.001732956665609953
2200,25,75,0.0016488636079413012
2201,25,76,0.0015647705502726493
2202,25,77,0.0014806774926039979
2203,25,78,0.0013965844349353449
2204,25,79,0.001312491377266693
2205,25,80,0.0012283983195980413
2206,25,81,0.0011863517907637153
2207,25,82,0.0011863517907637153
2208,25,83,0.0011863517907637153
2209,25,84,0.0011863517907637153
2210,26,0,0.0013622601446598747
2211,26,1,0.0013622601446598747
2212,26,2,0.0013622601446598747
2213,26,3,0.0013622601446598747
2214,26,4,0.0013943839178740141
2215,26,5,0.001458631464302293
2216,26,6,0.001522879010730572
2217,26,7,0.0015871265571588506
2218,26,8,0.00165137410358713
2219,26,9,0.0017156216500154088
2220,26,10,0.0017798691964436876
2221,26,11,0.0017754782061492303
2222,26,12,0.0017024486791320367
2223,26,13,0.0016294191521148426
2224,26,14,0.001556389625097649
2225,26,15,0.0014833600980804554
2226,26,16,0.0014103305710632618
2227,26,17,0.0013373010440460677
2228,26,18,0.0013136880952426433
2229,26,19,0.0013394917246529884
2230,26,20,0.0013652953540633332
2231,26,21,0.0013910989834736778
2232,26,22,0.0014169026128840229
2233,26,23,0.001442706242294368
2234,26,24,0.001468509871704713
2235,26,25,0.0014857259515437355
2236,26,26,0.0014943544818114365
2237,26,27,0.0015029830120791368
2238,26,28,0.0015116115423468375
2239,26,29,0.001520240072614538
2240,26,30,0.0015288686028822383
2241,26,31,0.001537497133149939
2242,26,32,0.0015548412298385312
2243,26,33,0.001580900892948016
2244,26,34,0.0016069605560575006
2245,26,35,0.0016330202191669851
2246,26,36,0.0016590798822764701
2247,26,37,0.0016851395453859547
2248,26,38,0.0017111992084954393
2249,26,39,0.0017050199072187143
2250,26,40,0.00166660164155578
2251,26,41,0.001628183375892846
2252,26,42,0.0015897651102299115
2253,26,43,0.0015513468445669774
2254,26,44,0.0015129285789040432
2255,26,45,0.0014745103132411087
2256,26,46,0.001462053679747825
2257,26,47,0.0014755586784241917
2258,26,48,0.0014890636771005582
2259,26,49,0.001502568675776925
2260,26,50,0.0015160736744532916
2261,26,51,0.0015295786731296583
2262,26,52,0.001543083671806025
2263,26,53,0.001570191879218346
2264,26,54,0.0016109032953666213
2265,26,55,0.0016516147115148965
2266,26,56,0.0016923261276631713
2267,26,57,0.0017330375438114466
2268,26,58,0.0017737489599597219
2269,26,59,0.001814460376107997
2270,26,60,0.0017827582893539238
2271,26,61,0.0016786426996975013
2272,26,62,0.00157452711004108
2273,26,63,0.0014704115203846577
2274,26,64,0.001366295930728236
2275,26,65,0.0012621803410718144
2276,26,66,0.001158064751415393
2277,26,67,0.001156970975866161
2278,26,68,0.0012588990144241224
2279,26,69,0.0013608270529820836
2280,26,70,0.0014627550915400447
2281,26,71,0.0015646831300980058
2282,26,72,0.0016666111686559687
2283,26,73,0.0017685392072139298
2284,26,74,0.0017756019552007704
2285,26,75,0.0016877994126164911
2286,26,76,0.0015999968700322114
2287,26,77,0.0015121943274479317
2288,26,78,0.0014243917848636507
2289,26,79,0.0013365892422793713
2290,26,80,0.0012487866996950918
2291,26,81,0.001204885428402952
2292,26,82,0.001204885428402952
2293,26,83,0.001204885428402952
2294,26,84,0.001204885428402952
2295,27,0,0.0014185104754122415
2296,27,1,0.0014185104754122415
2297,27,2,0.0014185104754122415
2298,27,3,0.0014185104754122415
2299,27,4,0.0014511419516294829
2300,27,5,0.0015164049040639648
2301,27,6,0.001581667856498447
2302,27,7,0.0016469308089329293
2303,27,8,0.001712193761367412
2304,27,9,0.0017774567138018943
2305,27,10,0.0018427196662363764
2306,27,11,0.00183097633755773
2307,27,12,0.001742226727765955
2308,27,13,0.0016534771179741799
2309,27,14,0.0015647275081824047
2310,27,15,0.0014759778983906295
2311,27,16,0.0013872282885988543
2312,27,17,0.0012984786788070792
2313,27,18,0.0012743715910002419
2314,27,19,0.0013149070251783418
2315,27,20,0.0013554424593564419
2316,27,21,0.001395977893534542
2317,27,22,0.001436513327712642
2318,27,23,0.001477048761890742
2319,27,24,0.0015175841960688421
2320,27,25,0.001541470799883836
2321,27,26,0.0015487085733357237
2322,27,27,0.0015559463467876109
2323,27,28,0.0015631841202394983
2324,27,29,0.0015704218936913857
2325,27,30,0.0015776596671432728
2326,27,31,0.0015848974405951604
2327,27,32,0.0016023701344987538
2328,27,33,0.0016300777488540532
2329,27,34,0.001657785363209353
2330,27,35,0.0016854929775646527
2331,27,36,0.0017132005919199525
2332,27,37,0.0017409082062752519
2333,27,38,0.0017686158206305517
2334,27,39,0.0017623097861446735
2335,27,40,0.0017219901028176178
2336,27,41,0.0016816704194905626
2337,27,42,0.0016413507361635069
2338,27,43,0.0016010310528364515
2339,27,44,0.0015607113695093957
2340,27,45,0.00152039168618234
2341,27,46,0.0015044085251641607
2342,27,47,0.0015127618864548577
2343,27,48,0.0015211152477455545
2344,27,49,0.0015294686090362515
2345,27,50,0.0015378219703269483
2346,27,51,0.0015461753316176453
2347,27,52,0.0015545286929083424
2348,27,53,0.0015816731056420555
2349,27,54,0.0016276085698187846
2350,27,55,0.001673544033995514
2351,27,56,0.0017194794981722431
2352,27,57,0.001765414962348972
2353,27,58,0.0018113504265257012
2354,27,59,0.0018572858907024304
2355,27,60,0.0018201859849215607
2356,27,61,0.0017000507091830914
2357,27,62,0.0015799154334446236
2358,27,63,0.0014597801577061545
2359,27,64,0.001339644881967686
2360,27,65,0.001219509606229218
2361,27,66,0.0010993743304907498
2362,27,67,0.00109821359018723
2363,27,68,0.0012160273853186621
2364,27,69,0.0013338411804500944
2365,27,70,0.0014516549755815272
2366,27,71,0.0015694687707129592
2367,27,72,0.0016872825658443933
2368,27,73,0.0018050963609758256
2369,27,74,0.001818247244791588
2370,27,75,0.0017267352172916806
2371,27,76,0.0016352231897917731
2372,27,77,0.0015437111622918658
2373,27,78,0.0014521991347919568
2374,27,79,0.0013606871072920493
2375,27,80,0.001269175079792142
2376,27,81,0.0012234190660421883
2377,27,82,0.0012234190660421883
2378,27,83,0.0012234190660421883
2379,27,84,0.0012234190660421883
2380,28,0,0.001474760806164608
2381,28,1,0.001474760806164608
2382,28,2,0.001474760806164608
2383,28,3,0.001474760806164608
2384,28,4,0.001507899985384951
2385,28,5,0.0015741783438256367
2386,28,6,0.0016404567022663223
2387,28,7,0.001706735060707008
2388,28,8,0.001773013419147694
2389,28,9,0.0018392917775883796
2390,28,10,0.0019055701360290655
2391,28,11,0.0018864744689662297
2392,28,12,0.0017820047763998734
2393,28,13,0.0016775350838335167
2394,28,14,0.0015730653912671604
2395,28,15,0.0014685956987008039
2396,28,16,0.0013641260061344471
2397,28,17,0.0012596563135680904
2398,28,18,0.0012350550867578402
2399,28,19,0.001290322325703695
2400,28,20,0.0013455895646495503
2401,28,21,0.0014008568035954057
2402,28,22,0.001456124042541261
2403,28,23,0.0015113912814871161
2404,28,24,0.0015666585204329715
2405,28,25,0.0015972156482239363
2406,28,26,0.0016030626648600105
2407,28,27,0.001608909681496085
2408,28,28,0.001614756698132159
2409,28,29,0.0016206037147682333
2410,28,30,0.0016264507314043075
2411,28,31,0.0016322977480403818
2412,28,32,0.0016498990391589758
2413,28,33,0.0016792546047600906
2414,28,34,0.0017086101703612053
2415,28,35,0.00173796573596232
2416,28,36,0.0017673213015634347
2417,28,37,0.0017966768671645492
2418,28,38,0.001826032432765664
2419,28,39,0.0018195996650706328
2420,28,40,0.001777378564079456
2421,28,41,0.0017351574630882793
2422,28,42,0.0016929363620971022
2423,28,43,0.0016507152611059256
2424,28,44,0.0016084941601147485
2425,28,45,0.001566273059123572
2426,28,46,0.0015467633705804969
2427,28,47,0.001549965094485524
2428,28,48,0.001553166818390551
2429,28,49,0.0015563685422955783
2430,28,50,0.0015595702662006053
2431,28,51,0.0015627719901056326
2432,28,52,0.0015659737140106599
2433,28,53,0.0015931543320657653
2434,28,54,0.0016443138442709482
2435,28,55,0.0016954733564761315
2436,28,56,0.0017466328686813145
2437,28,57,0.0017977923808864978
2438,28,58,0.0018489518930916808
2439,28,59,0.001900111405296864
2440,28,60,0.0018576136804891981
2441,28,61,0.0017214587186686822
2442,28,62,0.0015853037568481672
2443,28,63,0.0014491487950276515
2444,28,64,0.0013129938332071362
2445,28,65,0.0011768388713866214
2446,28,66,0.0010406839095661066
2447,28,67,0.0010394562045082988
2448,28,68,0.0011731557562132022
2449,28,69,0.0013068553079181055
2450,28,70,0.0014405548596230092
2451,28,71,0.0015742544113279125
2452,28,72,0.0017079539630328179
2453,28,73,0.0018416535147377216
2454,28,74,0.0018608925343824056
2455,28,75,0.0017656710219668703
2456,28,76,0.0016704495095513348
2457,28,77,0.0015752279971358
2458,28,78,0.001480006484720263
2459,28,79,0.0013847849723047276
2460,28,80,0.0012895634598891923
2461,28,81,0.0012419527036814247
2462,28,82,0.0012419527036814247
2463,28,83,0.0012419527036814247
2464,28,84,0.0012419527036814247
2465,29,0,0.0015310111369169746
2466,29,1,0.0015310111369169746
2467,29,2,0.0015310111369169746
2468,29,3,0.0015310111369169746
2469,29,4,0.001564658019140419
2470,29,5,0.0016319517835873083
2471,29,6,0.0016992455480341973
2472,29,7,0.0017665393124810863
2473,29,8,0.0018338330769279757
2474,29,9,0.0019011268413748647
2475,29,10,0.0019684206058217537
2476,29,11,0.0019419726003747292
2477,29,12,0.0018217828250337914
2478,29,13,0.0017015930496928533
2479,29,14,0.0015814032743519154
2480,29,15,0.0014612134990109778
2481,29,16,0.0013410237236700395
2482,29,17,0.0012208339483291016
2483,29,18,0.0011957385825154382
2484,29,19,0.0012657376262290483
2485,29,20,0.0013357366699426588
2486,29,21,0.0014057357136562695
2487,29,22,0.0014757347573698797
2488,29,23,0.00154573380108349
2489,29,24,0.0016157328447971007
2490,29,25,0.0016529604965640366
2491,29,26,0.0016574167563842977
2492,29,27,0.0016618730162045587
2493,29,28,0.0016663292760248198
2494,29,29,0.001670785535845081
2495,29,30,0.0016752417956653418
2496,29,31,0.0016796980554856027
2497,29,32,0.0016974279438191982
2498,29,33,0.0017284314606661275
2499,29,34,0.0017594349775130573
